Code du département,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Voix,% Voix/Ins,% Voix/Exp,Tour,Year
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","11",3,"0,31","0,45","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","11",4,"0,43","0,58","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","12",9,"0,96","1,32","T2","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","12",8,"0,82","1,2","T2","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","12",8,"0,86","1,17","T2","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","2",17,"1,81","2,49","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","2",15,"1,54","2,24","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","2",18,"1,93","2,63","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","3",227,"24,2","33,24","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","3",122,"12,53","18,24","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","3",160,"17,11","23,36","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","4",8,"0,85","1,17","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","4",3,"0,31","0,45","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","4",7,"0,75","1,02","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","5",96,"10,23","14,06","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","5",41,"4,21","6,13","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","5",121,"12,94","17,66","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","6",71,"7,57","10,4","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","6",20,"2,05","2,99","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","6",39,"4,17","5,69","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","7",158,"16,84","23,13","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","7",421,"43,22","62,93","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","7",266,"28,45","38,83","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","8",9,"0,96","1,32","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","8",5,"0,51","0,75","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","8",4,"0,43","0,58","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","9",30,"3,2","4,39","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","9",18,"1,85","2,69","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","9",13,"1,39","1,9","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","10",49,"5,22","7,17","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","10",9,"0,92","1,35","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","10",44,"4,71","6,42","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","11",5,"0,53","0,73","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","11",3,"0,31","0,45","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","11",4,"0,43","0,58","T1","2017"
"93",938,250,"26,65",688,"73,35",3,"0,32","0,44",2,"0,21","0,29",683,"72,81","99,27","12",9,"0,96","1,32","T1","2017"
"93",974,295,"30,29",679,"69,71",8,"0,82","1,18",2,"0,21","0,29",669,"68,69","98,53","12",8,"0,82","1,2","T1","2017"
"93",935,234,"25,03",701,"74,97",14,"1,5",2,2,"0,21","0,29",685,"73,26","97,72","12",8,"0,86","1,17","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","1",2,"0,21","0,3","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","1",5,"0,54","0,77","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","2",14,"1,47","2,12","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","2",8,"0,86","1,23","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","3",137,"14,41","20,79","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","3",139,"14,93","21,42","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","4",5,"0,53","0,76","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","4",2,"0,21","0,31","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","5",91,"9,57","13,81","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","5",96,"10,31","14,79","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","6",36,"3,79","5,46","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","6",36,"3,87","5,55","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","7",307,"32,28","46,59","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","7",314,"33,73","48,38","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","8",4,"0,42","0,61","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","8",5,"0,54","0,77","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","9",19,2,"2,88","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","9",11,"1,18","1,69","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","10",31,"3,26","4,7","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","10",23,"2,47","3,54","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","11",6,"0,63","0,91","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","11",1,"0,11","0,15","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","12",7,"0,74","1,06","T1","2022"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","12",9,"0,97","1,39","T1","2022"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","2",14,"1,47","2,12","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","2",8,"0,86","1,23","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","3",137,"14,41","20,79","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","3",139,"14,93","21,42","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","4",5,"0,53","0,76","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","4",2,"0,21","0,31","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","5",91,"9,57","13,81","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","5",96,"10,31","14,79","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","6",36,"3,79","5,46","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","6",36,"3,87","5,55","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","7",307,"32,28","46,59","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","7",314,"33,73","48,38","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","8",4,"0,42","0,61","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","8",5,"0,54","0,77","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","9",19,2,"2,88","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","9",11,"1,18","1,69","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","10",31,"3,26","4,7","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","10",23,"2,47","3,54","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","11",6,"0,63","0,91","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","11",1,"0,11","0,15","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","12",7,"0,74","1,06","T2","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","12",9,"0,97","1,39","T2","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","2",14,"1,47","2,12","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","2",8,"0,86","1,23","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","3",137,"14,41","20,79","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","3",139,"14,93","21,42","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","4",5,"0,53","0,76","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","4",2,"0,21","0,31","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","5",91,"9,57","13,81","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","5",96,"10,31","14,79","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","6",36,"3,79","5,46","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","6",36,"3,87","5,55","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","7",307,"32,28","46,59","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","7",314,"33,73","48,38","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","8",4,"0,42","0,61","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","8",5,"0,54","0,77","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","9",19,2,"2,88","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","9",11,"1,18","1,69","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","10",31,"3,26","4,7","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","10",23,"2,47","3,54","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","11",6,"0,63","0,91","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","11",1,"0,11","0,15","T1","2017"
"93",951,283,"29,76",668,"70,24",7,"0,74","1,05",2,"0,21","0,3",659,"69,3","98,65","12",7,"0,74","1,06","T1","2017"
"93",931,272,"29,22",659,"70,78",8,"0,86","1,21",2,"0,21","0,3",649,"69,71","98,48","12",9,"0,97","1,39","T1","2017"
"93",962,527,"54,78",435,"45,22",31,"3,22","7,13",2,"0,21","0,46",402,"41,79","92,41","3",285,"29,63","70,9","T2","2022"
"93",962,527,"54,78",435,"45,22",31,"3,22","7,13",2,"0,21","0,46",402,"41,79","92,41","5",117,"12,16","29,1","T2","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","1",6,"0,63","0,8","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"1",4,"0,42","0,67","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","2",11,"1,15","1,46","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"2",15,"1,59","2,51","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","3",121,"12,68","16,07","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"3",92,"9,77","15,41","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","4",5,"0,52","0,66","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"4",6,"0,64","1,01","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","5",18,"1,89","2,39","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"5",47,"4,99","7,87","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","6",18,"1,89","2,39","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"6",21,"2,23","3,52","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","7",467,"48,95","62,02","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"7",375,"39,81","62,81","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","8",12,"1,26","1,59","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"8",4,"0,42","0,67","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","9",69,"7,23","9,16","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"9",10,"1,06","1,68","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","10",14,"1,47","1,86","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"10",13,"1,38","2,18","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","11",9,"0,94","1,2","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"11",3,"0,32","0,5","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","12",3,"0,31","0,4","T1","2022"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"12",7,"0,74","1,17","T1","2022"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","2",11,"1,15","1,46","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"2",15,"1,59","2,51","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","3",121,"12,68","16,07","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"3",92,"9,77","15,41","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","4",5,"0,52","0,66","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"4",6,"0,64","1,01","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","5",18,"1,89","2,39","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"5",47,"4,99","7,87","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","6",18,"1,89","2,39","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"6",21,"2,23","3,52","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","7",467,"48,95","62,02","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"7",375,"39,81","62,81","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","8",12,"1,26","1,59","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"8",4,"0,42","0,67","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","9",69,"7,23","9,16","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"9",10,"1,06","1,68","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","10",14,"1,47","1,86","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"10",13,"1,38","2,18","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","11",9,"0,94","1,2","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"11",3,"0,32","0,5","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","12",3,"0,31","0,4","T2","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"12",7,"0,74","1,17","T2","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","2",11,"1,15","1,46","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"2",15,"1,59","2,51","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","3",121,"12,68","16,07","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"3",92,"9,77","15,41","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","4",5,"0,52","0,66","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"4",6,"0,64","1,01","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","5",18,"1,89","2,39","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"5",47,"4,99","7,87","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","6",18,"1,89","2,39","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"6",21,"2,23","3,52","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","7",467,"48,95","62,02","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"7",375,"39,81","62,81","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","8",12,"1,26","1,59","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"8",4,"0,42","0,67","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","9",69,"7,23","9,16","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"9",10,"1,06","1,68","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","10",14,"1,47","1,86","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"10",13,"1,38","2,18","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","11",9,"0,94","1,2","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"11",3,"0,32","0,5","T1","2017"
"93",954,194,"20,34",760,"79,66",5,"0,52","0,66",2,"0,21","0,26",753,"78,93","99,08","12",3,"0,31","0,4","T1","2017"
"93",942,339,"35,99",603,"64,01",4,"0,42","0,66",2,"0,21","0,33",597,"63,38",99,"12",7,"0,74","1,17","T1","2017"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","1",3,"0,31","0,47","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","1",3,"0,31","0,4","T1","2022"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","2",21,"2,16","3,26","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","2",34,"3,49","4,55","T1","2022"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","3",150,"15,45","23,29","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","3",153,"15,72","20,48","T1","2022"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","4",13,"1,34","2,02","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","4",4,"0,41","0,54","T1","2022"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","5",125,"12,87","19,41","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","5",39,"4,01","5,22","T1","2022"
"93",971,319,"32,85",652,"67,15",6,"0,62","0,92",2,"0,21","0,31",644,"66,32","98,77","6",43,"4,43","6,68","T1","2022"
"93",973,218,"22,4",755,"77,6",6,"0,62","0,79",2,"0,21","0,26",747,"76,77","98,94","6",26,"2,67","3,48","T1","2022"
