Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Part des emplois sal. dans le nb d’emplois au LT 2016;Part des emplois non sal. dans le nb d’emplois au LT 2016;Part des agriculteurs expl. dans le nb d’emplois au LT 2016;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2016;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2016;Part des employés dans le nb d’emplois au LT 2016;Part des prof. intermédiaires dans le nb d’emplois au LT 2016;Part des ouvriers dans le nb d’emplois au LT 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité par tranche d'âge 2016;Taux d'activité des femmes par tranche d'âge 2016;Taux activité des hommes par tranche d'âge 2016
27508;Saint-Antonin-de-Sommaire;59;41;39.9;20;0;20;0;20.2;54.5;95.9;44.8;78.2;79.7
27511;Saint-Aubin-d'Écrosville;81.8;18.2;0;11.2;5.5;16.8;28.2;38.3;32.8;95.7;45.7;71.6;80.7
27512;Saint-Aubin-de-Scellon;71.9;28.1;0;0;0;34;0;66;55;94.8;58.5;80.7;82.8
27514;Saint-Aubin-du-Thenney;59.7;40.3;6.5;13.1;13.1;32.7;7.1;27.6;55.3;93.3;54.9;71.7;82.5
27516;Treis-Sants-en-Ouche;75.2;24.8;2.5;17.1;2.5;46.8;18.4;12.7;46.2;93;60.8;73.9;78.4
27517;Saint-Aubin-sur-Gaillon;93.7;6.3;0.4;1.7;7.1;13;20.7;57.1;39.5;95.5;56.4;74.9;85.4
27518;Saint-Aubin-sur-Quillebeuf;67.5;32.5;25;8.3;8.3;50;0;8.3;42.6;92.2;52.6;74.5;81.2
27520;Saint-Benoît-des-Ombres;60;40;0;50;0;50;0;0;66.7;90.5;32.1;56.8;75.6
27521;Saint-Christophe-sur-Avre;30.3;69.7;25.3;25.3;0;0;49.5;0;38.5;96.6;39.1;71.1;78
27522;Saint-Christophe-sur-Condé;65.3;34.7;14.9;15.5;0;32.5;6;31;31.2;93.8;47.6;71.2;81.4
27524;Sainte-Colombe-la-Commanderie;73;27;0;28.5;0;28.5;28.8;14.2;49.4;94.5;57.9;77.6;84.2
27525;Sainte-Colombe-près-Vernon;83.3;16.7;0;0;8.6;34.3;26.8;30.3;26.9;96.2;41.2;74.2;79.4
27527;Saint-Cyr-de-Salerne;46.7;53.3;0;0;0;25.1;25;50;30.4;92.5;47.2;70.8;70.3
27528;Le Vaudreuil;93.6;6.4;0;3.2;12.5;14.1;26.1;44.1;44;94.2;50.8;74.9;75.9
27529;Saint-Cyr-la-Campagne;71.5;28.5;0;0;0;59.6;0;40.4;12.5;94.7;64.7;73;79
27530;Saint-Denis-d'Augerons;37.8;62.2;100;0;0;0;0;0;71.4;92;52.6;74.1;75
27531;Saint-Denis-des-Monts;64.9;35.1;0;19.8;0;19.9;9.9;50.4;42.9;96.5;54.1;78.3;77
27533;Saint-Denis-le-Ferment;75.5;24.5;4.3;18.5;7.5;18.2;37.4;14;23.8;89.9;48.4;66.6;73.4
27534;Saint-Didier-des-Bois;77.5;22.5;5.6;11.1;0;38.5;29.3;15.6;53;92.3;40.8;69.8;77.8
27535;Saint-Élier;91.5;8.5;0;50;16.2;16.7;0;17.1;43.2;96.5;47.8;76;78.8
27536;Saint-Éloi-de-Fourques;64.3;35.7;6.8;20.4;13.5;20;33;6.2;44.2;95.1;50.6;74.4;81
27537;Saint-Étienne-du-Vauvray;79.9;20.1;0;20.9;13.9;13.9;32.4;18.9;44.6;93.2;57.3;75.8;82.7
27538;Saint-Étienne-l'Allier;66.7;33.3;12.5;37.5;0;12.5;12.5;25;40;93.8;50;73.5;80.6
27539;Saint-Étienne-sous-Bailleul;60.2;39.8;100;0;0;0;0;0;36.8;94.3;50.9;71.1;81.1
27540;Sainte-Geneviève-lès-Gasny;59.6;40.4;0;25.5;12.6;31.5;6.3;24.2;37.7;95;49.5;71.8;79.2
27541;Le Mesnil-Saint-Jean;41.1;58.9;0;0;16.9;33.7;16.1;33.3;36.5;92.6;54.4;67.1;81.1
27542;Saint-Georges-du-Vièvre;77.9;22.1;2.7;10.7;4.1;40;18.6;24;52.4;88.2;43.1;68.2;75.8
27543;Saint-Georges-Motel;85.9;14.1;0;4.3;4.3;80.4;4.2;6.9;35.3;87.1;52.8;74;67.8
27544;Saint-Germain-de-Fresney;44.6;55.4;50;0;50;0;0;0;40;95.2;54.5;74.2;85
27545;Saint-Germain-de-Pasquier;49.9;50.1;N/A;N/A;N/A;N/A;N/A;N/A;25;91.5;40.7;66.7;65.9
27546;Saint-Germain-des-Angles;68.2;31.8;0;78.7;0;0;0;21.3;47.1;95;55;67.3;80.6
27547;Saint-Germain-la-Campagne;56.9;43.1;11.7;35.1;0;15.5;0;37.7;52.5;89.4;51.8;69.8;81.6
27548;Saint-Germain-sur-Avre;68;32;11.1;16.5;5.4;33;11.9;22;41;94.9;51.3;74.8;77.4
27550;Saint-Grégoire-du-Vièvre;64.1;35.9;14.4;0;0;42.7;14.3;28.6;50;91.7;37.3;66.8;71.9
27552;Saint-Jean-du-Thenney;61.9;38.1;25.9;25.9;0;22.4;8.6;17.1;18.8;96.3;55.3;76.6;74.6
27553;Saint-Julien-de-la-Liègue;73.6;26.4;0;48.6;0;17.2;0;34.2;43.3;93.2;66;81.8;83.2
27554;La Chapelle-Longueville;79.5;20.5;1.5;9.7;13;21.4;29.3;25;43.6;94;59.2;75.2;78.2
27555;Saint-Laurent-des-Bois;66.5;33.5;0;0;0;0;50.4;49.6;42.1;93.2;42.3;72.4;83.3
27556;Saint-Laurent-du-Tencement;50;50;0;100;0;0;0;0;66.7;95;57.1;70.6;85
27557;Saint-Léger-de-Rôtes;74.3;25.7;68.1;0;0;31.9;0;0;37;94.3;40.4;69.6;81.2
27558;Saint-Léger-du-Gennetey;29.9;70.1;33.6;0;33.6;0;0;32.7;33.3;95.1;66.7;79.3;78.5
27560;Saint-Luc;77;23;40.2;0;0;14.9;0;44.9;36.4;96.8;35.8;68.2;71.6
27561;Saint-Maclou;87.3;12.7;0;7.8;4;13.7;13;61.6;44.9;96.1;40.5;73.9;80
27562;Saint-Marcel;91.7;8.3;0;4.5;14.5;20.8;31;29.2;38.9;89.6;59.8;72.7;75.9
27563;Saint-Mards-de-Blacarville;69.6;30.4;5.6;16.8;0;44.2;5.5;27.8;37.2;93;47.2;67.2;76.6
27564;Saint-Mards-de-Fresne;53.7;46.3;52.8;0;10.9;0;18.4;18;43.8;88.2;58.8;65.8;85
27565;Le Lesme;71.4;28.6;12.7;9;8.3;45.5;7;17.7;57.4;83.2;47;65.8;78.2
27567;Sainte-Marie-de-Vatimesnil;61.3;38.7;0;0;0;0;0;100;40;93.5;65.6;80.2;79.5
27568;Sainte-Marthe;45.7;54.3;0;63.1;0;12.7;0;24.3;32.2;95.5;46.7;74.3;80.5
27569;Saint-Martin-du-Tilleul;85.7;14.3;10.4;8.9;6.8;7.3;6.7;59.9;52.7;94.7;56.8;73.3;83.5
27570;Saint-Martin-la-Campagne;28.1;71.9;0;50.2;0;0;49.8;0;60;92.9;63.6;79.4;82.4
27571;Saint-Martin-Saint-Firmin;52.8;47.2;0;33.2;33.7;0;33.2;0;25;95.9;35.7;75.7;77.9
27572;Saint-Meslin-du-Bosc;75.5;24.5;0;0;0;60.9;0;39.1;37.9;98.4;76.2;88.1;84.2
27576;Sainte-Opportune-du-Bosc;75.5;24.5;38;12.4;0;12.4;0;37.3;31.6;96;52.2;74.7;79.3
27577;Sainte-Opportune-la-Mare;67;33;0;50.3;0;0;49.7;0;28.6;96;54;79.2;75.9
27578;Sainte-Marie-d'Attez;72;28;20.7;15.5;0;9.1;0;54.7;39.1;93.5;55.1;77.1;77.6
27579;Saint-Ouen-de-Pontcheuil;40.2;59.8;0;0;0;0;0;100;33.3;90.9;52.6;65.6;71.9
27580;Saint-Ouen-de-Thouberville;79.2;20.8;1.3;16.4;8.8;24.3;27.3;22;36.4;95.4;56.1;75.2;80.3
27582;Saint-Ouen-du-Tilleul;76.6;23.4;0;7.6;8.7;39.6;23.6;20.5;33.6;95;47.4;73.3;75.5
27584;Saint-Paul-de-Fourques;78;22;0;9.5;9.5;28.3;0;52.6;45.9;96.7;55.6;73.7;87.8
27586;Saint-Philbert-sur-Boissey;63.6;36.4;N/A;N/A;N/A;N/A;N/A;N/A;33.3;95.8;73.9;76;91.1
27587;Saint-Philbert-sur-Risle;88.5;11.5;0;3.5;5.7;22.8;24.4;43.6;45.3;92;50.4;70.3;75.9
27589;Saint-Pierre-de-Bailleul;70.5;29.5;4.4;21.8;4.5;24;15.5;29.8;38.6;96;55.6;75.8;78.5
27590;Saint-Pierre-de-Cernières;54.1;45.9;49.2;16.4;0;0;17.2;17.2;62.1;92;56.2;77.3;77.1
27591;Saint-Pierre-de-Cormeilles;61.1;38.9;28.7;14.2;0;14.3;4.8;38.1;47;94.2;48.2;71.7;76.2
27592;Saint-Pierre-de-Salerne;78.7;21.3;0;18.4;13.9;20.4;13.7;33.5;47.4;93.5;66.7;78;82.9
27593;Saint-Pierre-des-Fleurs;78.6;21.4;3.3;12;6.2;30.4;21.6;26.5;51;96.8;40.9;76.5;78.7
27594;Saint-Pierre-des-Ifs;42.8;57.2;0;0;50.1;0;0;49.9;41.4;87.6;61.5;68.6;76.8
27595;Saint-Pierre-du-Bosguérard;79.7;20.3;5.6;9.4;18.7;43.6;18;4.7;33;94.3;36.4;70.8;72.4
27597;Saint-Pierre-du-Val;50.6;49.4;7.3;29;0;34.9;14.6;14.2;41.8;90.7;38.4;66.1;77.9
27598;Saint-Pierre-du-Vauvray;76.8;23.2;0;21.8;11.6;21.2;18;27.5;47.7;94.9;55;78.9;80.4
27599;Saint-Pierre-la-Garenne;88.2;11.8;1.4;8.9;7.2;6.9;28.2;47.4;42.4;94.6;39.2;68.7;77.9
27601;Saint-Samson-de-la-Roque;49.1;50.9;11.6;0;23;6.7;23.5;35.1;58.1;92;41.4;72.9;80
27602;Saint-Sébastien-de-Morsent;94.1;5.9;0;5.4;4.4;38.3;34.2;17.7;37.1;90.2;46.4;71.1;73.4
27603;Saint-Siméon;41.7;58.3;0;60;20.1;0;19.9;0;37;94.8;50.8;72.4;75.2
27604;Saint-Sulpice-de-Grimbouville;81.9;18.1;0;0;0;0;51.1;48.9;41.7;97.9;31.8;69.8;74.4
27605;Saint-Sylvestre-de-Cormeilles;53.2;46.8;37.4;25.1;0;0;0;37.6;60;97.6;55.6;80;86.9
27606;Saint-Symphorien;56.5;43.5;0;50;0;16.7;0;33.3;51.7;90.9;34.2;67.5;73.6
27608;Saint-Victor-de-Chrétienville;70.6;29.4;0;20.6;0;29;21.3;29.1;57.6;95;52.5;79.3;83.4
27609;Saint-Victor-d'Épine;34.7;65.3;40.1;20;0;0;0;39.9;50.5;90.8;48.1;66.7;79.6
27610;Saint-Victor-sur-Avre;28.7;71.3;N/A;N/A;N/A;N/A;N/A;N/A;28.6;90.9;50;62.5;73.9
27611;Saint-Vigor;70.7;29.3;33.2;0;0;0;33.4;33.4;36.8;96.1;52.1;77.1;78.2
27612;Saint-Vincent-des-Bois;60.5;39.5;33.4;16.7;0;16.7;0;33.2;43.5;95.6;52.8;74.8;89.2
27613;Saint-Vincent-du-Boulay;46.9;53.1;28.5;28.5;0;14.5;0;28.5;42.4;98.2;61.9;80;88.1
27614;Sancourt;46.9;53.1;0;0;0;0;0;100;38.9;95.5;46.7;70.8;84.3
27615;Sassey;53.7;46.3;0;0;0;0;37.9;62.1;40;97.4;48.5;78.7;79.3
27616;La Saussaye;78.4;21.6;4;15.8;19.5;29.6;19.5;11.7;38.1;96.9;57.7;77.1;76.8
27617;Saussay-la-Campagne;90.3;9.7;2.9;11.5;7.5;17.6;12.8;47.8;60.3;94.6;47.6;79.4;81.5
27618;Sébécourt;68.9;31.1;8.9;9.2;0;18.4;17.6;45.9;24.1;92.6;50;71.5;85.6
27620;Selles;40.5;59.5;50;30;0;0;0;20;48.5;94.2;49.2;74;84.7
27621;Serez;35.6;64.4;22.9;25.3;0;0;0;51.8;50;96.7;58.6;81.8;75.5
27622;Serquigny;93.8;6.2;2.4;2;9.3;16.4;40.1;29.9;53.2;90.3;48.5;69.7;78.3
27623;Surtauville;68.5;31.5;35.9;0;0;64.1;0;0;47.6;96.8;57.5;84.3;85
27624;Surville;62.4;37.6;8.5;26.2;0;25.8;8.1;31.5;37;97.4;46.9;72.9;76.8
27625;Suzay;42.4;57.6;0;20;0;30.1;0;49.9;47.1;89.3;53.6;69.9;85.3
27627;Le Theil-Nolent;65.9;34.1;0;32.7;0;33.1;12.6;21.7;50;92.8;50;77.6;73.6
27629;Thiberville;80;20;0;17.1;5.7;23;25.2;29;52.6;89;52.9;69.3;78.4
27630;Thibouville;84.5;15.5;13.9;4.6;4.4;20.5;38.2;18.3;28.1;91.4;50;70.7;70.7
27631;Thierville;54.8;45.2;9.8;9.8;0;9.8;19.6;51.1;48;93.3;50;73.6;86.8
27632;Le Thil;67.2;32.8;23.8;15;22.4;23.2;7.5;8.2;37.9;89.5;56.1;73.6;78.5
27633;Les Thilliers-en-Vexin;84.4;15.6;3.5;13.7;0;33.2;22.7;26.9;51.4;92.2;50;73.1;83.5
27635;Le Thuit;75.3;24.7;40;0;0;0;20;39.9;62.5;94.3;57.9;85.2;80.4
27638;Le Thuit de l'Oison;75.9;24.1;5.5;13.1;13.2;20.4;26.5;21.4;35.9;95;48.2;71.9;78.9
27640;Tilleul-Dame-Agnès;38.3;61.7;17.5;20.6;0;20.6;41.3;0;42.1;95;42.9;76.3;78.7
27641;Le Tilleul-Lambert;71.6;28.4;31.4;0;0;62.1;0;6.4;31.8;98.2;36.4;80.8;80
27643;Tillières-sur-Avre;82.8;17.2;1.4;9.6;16.8;12.5;15.2;44.5;49;87.9;51;68.7;79
27644;Tilly;95.5;4.5;0;3.5;5;25.7;33.1;32.7;30.8;85.1;57.7;68.2;69.4
27645;Tocqueville;88.2;11.8;32.9;0;0;32.9;0;34.2;53.3;94;40.9;70.8;82.1
27646;Le Torpt;72.6;27.4;43;14.3;0;42.7;0;0;57.5;95;52.4;77.9;84.3
27649;Touffreville;72.3;27.7;19.9;0;0;40.2;19.9;19.9;52.6;95.6;48.9;71.3;85.7
27650;Tournedos-Bois-Hubert;68.6;31.4;10;10;0;28;22.4;29.6;34.7;97;49.1;79.2;79.7
27652;Tourneville;66;34;0;40.7;20.4;19.6;9.6;9.7;40.7;97.6;53.2;80.2;78.6
27654;Tourville-la-Campagne;75.7;24.3;4.9;19;4.6;28.7;23.6;19.3;38;97.2;48.1;79.4;79.8
27655;Tourville-sur-Pont-Audemer;73.8;26.2;9.6;24.2;13.8;19.3;9.3;23.8;29.7;92.4;52;66.2;72.5
27656;Toutainville;78.4;21.6;0;10.7;10.7;32;14.3;32.2;39.8;93.5;46.2;73.9;77.5
27658;Le Tremblay-Omonville;87.7;12.3;0;21.8;0;49.2;0;29.1;42.9;95.3;55.6;77;76.3
27659;La Trinité;79.9;20.1;0;0;0;0;100;0;22.2;93.3;55.6;79.4;71.1
27660;La Trinité-de-Réville;53.3;46.7;0;42.8;0;23.1;34.1;0;38.5;89.8;41.2;71.9;75.3
27661;La Trinité-de-Thouberville;87.6;12.4;0;4;3.9;29.8;16.9;45.3;42.2;93.3;62.9;80.8;74.3
27662;Triqueville;71.4;28.6;0;0;0;100;0;0;58.8;90.8;63;79.2;81.1
27663;Le Troncq;74.9;25.1;15.2;15.2;15.3;39;0;15.2;25;96.1;56.2;73.1;86
27664;Le Tronquay;66.4;33.6;7.5;0;7.5;15.8;29.9;39.3;40.9;94.5;60.2;77.3;81.9
27665;Trouville-la-Haule;69.4;30.6;17.7;16.7;0;21.1;22;22.6;43.4;93.1;44.5;70.7;78
27666;La Vacherie;78.6;21.4;0;26.5;6.8;10.6;16.4;39.7;30.6;94.9;56.3;78.5;79.5
27667;Valailles;58.4;41.6;0;40;0;20;40;0;42.9;95;50.9;72.5;79.3
27668;Le Val-David;67.8;32.2;0;46.9;0;9.6;34;9.6;38.8;93.8;54.1;74.1;77.4
27669;Valletot;61.1;38.9;37.3;12.4;12.4;12.4;0;25.4;39.1;92.4;42.4;73.2;78.9
27670;Vandrimare;80;20;0;28.1;0;50.7;7.1;14.1;43;96.5;58.1;78.7;81.7
27671;Vannecrocq;50;50;0;100;0;0;0;0;64.7;93.8;72.2;81.6;88
27672;Vascoeuil;76.7;23.3;24.9;37.4;0;0;0;37.7;22.2;96.3;60;72;84.8
27673;Vatteville;47.2;52.8;25;25;25;0;25;0;30.8;94.9;44.8;75;76.7
27674;Vaux-sur-Eure;49.8;50.2;12.5;12.5;12.5;50;0;12.5;45.8;97.5;82.1;85;90.3
27676;Les Trois Lacs;84.8;15.2;1.4;10.6;11.1;30.4;19.3;27.2;41.2;93.5;46.4;71.3;76.2
27677;Venon;90.6;9.4;0;9;9;19.8;12;50.2;43.5;97.6;31.4;78;78.1
27678;Les Ventes;74.4;25.6;7.9;15.8;0;23.6;31.8;21;31.6;95.2;55.9;75.6;80.5
27679;Verneuil d'Avre et d'Iton;88.5;11.5;1.1;9.4;9.9;30.8;21.2;27.6;49.3;85.8;47.8;68.1;73.7
27680;Verneusses;46.6;53.4;24.9;24.9;0;0;0;50.1;40;92.8;55.3;69.8;78.3
27681;Vernon;89.7;10.3;0.2;5.8;19;27.9;29.4;17.6;43.7;86.9;53.9;67.7;76.9
27682;Vesly;69.7;30.3;0;18.9;0;34.2;40.5;6.4;46.2;92.7;66.6;76.4;82.6
27683;Vézillon;64.1;35.9;0;49.2;0;0;0;50.8;54.5;97.3;55.2;85.9;79.2
27684;Le Vieil-Évreux;88;12;6.1;3;17.8;26.2;24.9;22;54.8;96.7;54.4;80;79.4
27685;La Vieille-Lyre;81.7;18.3;2.4;7.6;4.9;20.2;15.6;49.4;39.4;90.5;48;68.9;77.6
27686;Vieux-Port;95.8;4.2;0;0;21.5;47;31.5;0;50;100;41.7;75;70.6
27689;Villegats;40.8;59.2;14.9;31.3;0;0;29.5;24.3;34.7;97.4;60.8;82.3;79.8
27690;Villers-en-Vexin;76.1;23.9;0;24.4;30.1;15;0;30.5;28.6;95;51.9;77.8;71.6
27691;Villers-sur-le-Roule;81.8;18.2;0;11.9;0;47.7;14.4;25.9;47.3;95.4;59.3;80.2;84.3
27692;Villettes;46.3;53.7;0;0;0;66.4;0;33.6;38.9;89.7;50;62.3;85.7
27693;Sylvains-Lès-Moulins;64.6;35.4;0;21.1;17.8;14.8;21.6;24.7;33.9;96;55.4;74.4;80.3
27694;Villez-sous-Bailleul;34.4;65.6;0;21.3;0;19.6;20;39.1;39.4;94.2;60.9;78.1;80.2
27695;Villez-sur-le-Neubourg;49.3;50.7;35.2;18;11.7;12.1;22.9;0;31.4;96;54.3;76.9;76.7
27696;Villiers-en-Désoeuvre;60.6;39.4;0;34.8;11.6;32.8;0;20.7;40.7;95.6;57.7;75.1;81.3
27697;Vironvay;95;5;0;0;5.7;21.1;16.2;57;29.8;97;56.2;69.9;81.6
27698;Vitot;88.2;11.8;7.4;14.9;0;42;13.4;22.3;30.4;94.2;51.5;73.2;78.8
27699;Voiscreville;75.1;24.9;100;0;0;0;0;0;42.9;96.2;50;79.5;82.1
27700;Vraiville;82.2;17.8;0;0;0;28.2;29.9;41.9;42.6;93.6;33.3;75.1;80.1
27701;Val-de-Reuil;96.3;3.7;0.1;2;15.9;19.1;29.5;33.4;46.1;76.1;53.1;65.1;66.6
28001;Abondant;81.4;18.6;0;11.7;12.6;36.5;18.4;20.7;45.9;96.2;64.1;79;84.2
28003;Allainville;42.8;57.2;0;0;50;50;0;0;50;98.1;58.6;82.2;77.6
28004;Allonnes;79.6;20.4;12.1;0;7.5;7.3;45.8;27.4;34.6;93.8;55.4;75.6;84.8
28005;Alluyes;83.3;16.7;4.2;4.2;3.4;26.8;48.9;12.5;49.2;93.4;58.8;79.3;80.8
28006;Amilly;72.8;27.2;0;11.1;6.2;30.5;19.6;32.6;44.5;95.8;48.1;72.5;74.6
28007;Anet;86.4;13.6;0.8;9;8.7;39.5;22.3;19.6;42.9;93.7;51.9;71.3;81.6
28008;Ardelles;50.3;49.7;0;0;0;100;0;0;50;93.7;66.7;74.6;87.9
28009;Ardelu;54.5;45.5;0;0;0;0;0;100;50;100;70;76.2;88.5
28010;Argenvilliers;55.6;44.4;22.3;23.9;0;21.7;7;25.1;58.9;95.9;47.9;75;79.7
28012;Commune nouvelle d'Arrou;71.3;28.7;14.3;14.3;6.6;19.3;14.9;30.5;55.1;90.3;47.2;72.8;75.5
28013;Aunay-sous-Auneau;74.6;25.4;0;14.4;14.3;36.3;13.2;21.7;39.7;94.9;51.8;74.3;80.4
28014;Aunay-sous-Crécy;83.9;16.1;10.6;0;0;36.2;53.2;0;47.1;95.5;47.2;72.3;81.1
28015;Auneau-Bleury-Saint-Symphorien;90.2;9.8;0.4;4.4;11.2;22.2;27.5;34.3;49.3;94;59.6;76.9;83.4
28016;Les Autels-Villevillon;24.8;75.2;N/A;N/A;N/A;N/A;N/A;N/A;50;95;61.5;73.3;86.8
28018;Authon-du-Perche;83.2;16.8;3.9;7.1;10.3;17.9;27;33.8;59.6;92.3;48.3;70.7;82.2
28019;Baigneaux;59.3;40.7;25.7;22.9;0;25.7;25.7;0;42.9;96.8;69.2;82.1;85.1
28021;Bailleau-le-Pin;75;25;3.7;23.3;7.1;29.9;7.7;28.3;47.8;95.8;49.4;82.1;78.6
28022;Bailleau-l'Évêque;59.4;40.6;4.3;28.1;11.8;25.5;12.4;17.9;49;96.6;47.5;79.2;77.8
28023;Bailleau-Armenonville;75.8;24.2;5.1;17.7;5.1;15.2;25.2;31.8;45.4;97.6;61.1;77;83.5
28024;Barjouville;92.9;7.1;0;4.2;4.2;52;22.2;17.4;41.8;94.4;57.3;75.7;78.3
28025;Barmainville;59;41;17.1;17.2;0;17.2;0;48.4;50;96.4;83.3;83.3;88.1
28026;Baudreville;72;28;15.7;16.4;0;26.2;20.8;20.9;54.2;93;45.7;73.2;82.4
28027;La Bazoche-Gouet;78.9;21.1;8.5;6.4;5.8;24.4;24.2;30.7;55.6;94.1;49.1;71.2;77.3
28028;Bazoches-en-Dunois;81.2;18.8;29.4;19.6;0;15.5;6.1;29.5;53.6;96;56;81.7;81.7
28029;Bazoches-les-Hautes;43.8;56.2;29.8;20.2;0;0;9.7;40.3;50.5;96.2;67.8;77.1;90.2
28030;Beauche;37.5;62.5;55.2;11;0;11;0;22.7;69.2;90;47.4;67.1;78
28031;Beaumont-les-Autels;66.6;33.4;9;18.4;4.5;25.1;26.9;16.1;51.6;91.3;52.3;69.9;77.3
28032;Beauvilliers;53.8;46.2;20.6;10.9;0;13.7;13.8;40.9;74.1;96.6;54.5;86.4;84.1
28033;Belhomert-Guéhouville;78.6;21.4;8.6;11.5;2.8;30.6;8.5;38;60.8;94.8;59.8;82.4;81.6
28034;Berchères-Saint-Germain;63.2;36.8;11.4;0;4.6;28.4;21.6;34.1;41.2;94.6;60.3;74.6;82.3
28035;Berchères-les-Pierres;81.6;18.4;9.9;9.3;10.7;27.4;6.2;36.6;45.6;98;50;79.6;80.1
28036;Berchères-sur-Vesgre;71.1;28.9;0;12;18.1;12.1;29.8;28;34.1;94.8;60.8;70.7;85.3
28037;Bérou-la-Mulotière;83.3;16.7;0;0;11.4;47.5;18.2;22.8;45.5;97.7;47.4;74.3;82.8
28038;Béthonvilliers;44.1;55.9;49.7;33.1;0;17.2;0;0;50;84.2;50;63.9;76.7
28039;Béville-le-Comte;83.9;16.1;2.9;9.9;6.3;23.2;26.2;31.5;44.2;95;52.8;76.4;82.9
28040;Billancelles;65.3;34.7;40;0;20;20;0;19.9;41.9;96.4;64.3;78.4;85
28041;Blandainville;86.7;13.3;0;11.2;18;33.7;37.1;0;47.1;90.1;55.3;80.9;67.5
28045;Boissy-en-Drouais;59.2;40.8;0;19.4;0;0;19.4;61.3;65;97.5;64.4;78.9;86.7
28046;Boissy-lès-Perche;57.2;42.8;5.6;5.6;0;16.5;11.1;61.1;49.3;92.3;51.2;70.6;79.9
28047;Boisville-la-Saint-Père;79.4;20.6;15;5;0;17.5;25.2;37.3;58.4;93.5;45.5;74.4;83.4
28048;La Bourdinière-Saint-Loup;59;41;17;40.9;3.7;12.1;5.4;20.9;48.7;95.9;61.2;79.4;89.1
28049;Boncé;60.9;39.1;29;14.5;0;42.1;14.5;0;42.9;97.9;70;75.6;90.1
28050;Boncourt;47.9;52.1;0;25;0;50;0;25;69.6;94;41.7;75.3;84.9
28051;Bonneval;90.5;9.5;2.1;5.8;7.4;27.7;21.8;35.2;52.1;90.6;42.6;70.2;76.7
28052;Bouglainval;68.1;31.9;0;14.5;4.9;28.6;27.9;24.2;57.4;94.8;56.1;76.8;85.4
28053;Le Boullay-les-Deux-Églises;56.5;43.5;33.5;33.5;0;0;0;33.1;64.3;92;40.5;73.2;80.2
28054;Le Boullay-Mivoye;43.3;56.7;50.1;8.2;8.6;25;0;8.1;53.4;96.4;49.9;76.7;84.5
28055;Le Boullay-Thierry;70.1;29.9;10.8;20.9;10.6;21.1;8.5;28.1;50.5;96.6;53;83.9;80.8
28056;Boutigny-Prouais;57.6;42.4;18.6;15.2;6.1;28.9;24;7.2;37.9;94.9;61;73.3;81.9
28057;Bouville;66.3;33.7;21.4;21.4;0;11.2;24.4;21.6;46.6;97.1;45.6;79.8;79
28058;Bréchamps;40.6;59.4;0;50;0;0;50;0;39.3;98.5;53.1;80.4;80.4
28059;Brezolles;86.3;13.7;1.7;10.8;11.4;29.3;18.5;28.2;46.5;92.3;49.3;73.8;77.5
28060;Briconville;49.8;50.2;0;0;100;0;0;0;50;100;43.8;87.8;88.3
28061;Brou;87.1;12.9;0.6;9.9;10.5;29.2;20.5;29.2;62.4;90.2;41.2;69.6;74.7
28062;Broué;81.6;18.4;6.8;10.1;8.8;13.4;15.9;45.1;46.7;95;61.3;77.1;81.5
28064;Bû;74.8;25.2;0;15.9;6;34.2;28.1;15.7;44.9;96.1;56.8;76.2;80.8
28065;Bullainville;27.3;72.7;39.8;20.2;0;19.9;0;20.1;40;95.3;50;72.7;92.6
28067;Cernay;61.1;38.9;0;0;0;100;0;0;27.3;100;57.1;79.3;82.1
28068;Challet;46.1;53.9;0;0;0;33.2;0;66.8;60.4;97.2;58.6;80.3;86.2
28070;Champhol;89.2;10.8;0;5.4;10.7;31.3;35.2;17.5;33.2;94.7;55;74.6;74.5
28071;Champrond-en-Gâtine;67.7;32.3;25.7;22.7;0;32;0;19.6;42.6;93.6;42.9;74.3;79.1
28072;Champrond-en-Perchet;71.6;28.4;0;0;29.3;0;15.4;55.3;50;96.3;44.3;68.8;70.8
28073;Champseru;35.9;64.1;22.3;44.3;11.2;22.3;0;0;45;96.4;68.1;85.3;84.5
28074;La Chapelle-d'Aunainville;27.8;72.2;34.3;65.7;0;0;0;0;52.1;96.7;62.5;79.8;86.3
28075;La Chapelle-du-Noyer;84.1;15.9;3;11.6;9.8;15.1;14.9;45.7;39.8;95.8;49.5;71.9;74.8
28076;La Chapelle-Forainvilliers;59;41;0;36.8;0;13.4;12.7;37;65.2;98.8;54.2;84.1;85.5
28077;La Chapelle-Fortin;30.5;69.5;22.3;0;22.3;22.7;32.8;0;60;95.5;70.4;83.6;83.1
28078;Chapelle-Guillaume;70.3;29.7;17.9;6;0;6;0;70.2;60;93.4;52;76.4;83.6
28079;Chapelle-Royale;70.8;29.2;9.3;4.6;14;13.9;18.6;39.6;50;96.3;36.6;74.7;79
28080;Charbonnières;43.7;56.3;33.4;24.8;0;0;16.6;25.2;35.7;94.4;60.5;82.1;77
