Inscrits,% Abs/Ins,LE PEN,MACRON,Code Insee
1011,19.19,35.2,64.8,56220
1232,20.13,33.52,66.48,56221
2108,17.74,40.11,59.89,56222
1141,18.67,30.3,69.7,56223
302,14.9,32.56,67.44,56224
149,10.74,36.52,63.48,56225
366,17.76,47.71,52.29,56226
396,19.7,46.18,53.82,56227
848,19.93,25.29,74.71,56228
1019,19.33,32.97,67.03,56229
347,16.43,37.83,62.17,56230
3223,19.24,23.4,76.6,56231
918,15.25,23.38,76.62,56232
1386,15.66,28.19,71.81,56233
2318,22.61,32.41,67.59,56234
679,17.82,32.64,67.36,56236
1538,15.28,25.18,74.82,56237
285,25.61,38.54,61.46,56238
1077,18.48,29.1,70.9,56239
7211,17.54,24.57,75.43,56240
782,19.82,27.68,72.32,56241
522,18.39,29.81,70.19,56242
7450,18.71,19.86,80.14,56243
2289,19.48,38.48,61.52,56244
312,25.0,32.99,67.01,56245
1707,16.81,28.59,71.41,56246
2708,18.13,30.72,69.28,56247
3423,19.16,32.91,67.09,56248
1759,16.15,32.78,67.22,56249
473,23.89,34.19,65.81,56250
6464,19.38,26.1,73.9,56251
1103,15.5,32.84,67.16,56252
493,17.65,32.7,67.3,56253
916,19.32,36.88,63.12,56254
1682,14.51,33.25,66.75,56255
116,22.41,45.68,54.32,56256
514,20.62,36.34,63.66,56257
1687,18.26,25.0,75.0,56258
1086,21.09,32.89,67.11,56259
36618,22.65,19.33,80.67,56260
1066,11.35,34.14,65.86,56261
1998,19.22,17.78,82.22,56262
2002,20.58,26.81,73.19,56263
293,20.48,49.26,50.74,56264
265,21.13,62.43,37.57,57001
57,14.04,55.56,44.44,57002
1093,25.25,50.96,49.04,57003
73,20.55,51.02,48.98,57004
792,17.68,51.37,48.63,57006
88,17.05,56.06,43.94,57007
171,18.13,46.28,53.72,57008
69,8.7,59.62,40.38,57009
126,15.08,65.63,34.38,57010
460,21.3,46.42,53.58,57011
4399,38.17,44.21,55.79,57012
1617,26.9,50.87,49.13,57013
334,17.07,49.79,50.21,57014
462,18.18,45.82,54.18,57015
310,22.58,47.76,52.24,57016
1800,19.89,47.97,52.03,57017
108,13.89,70.13,29.87,57018
8378,26.96,53.35,46.65,57019
223,24.22,70.55,29.45,57020
1296,18.44,32.98,67.02,57021
1013,29.81,38.5,61.5,57022
136,25.74,23.81,76.19,57024
391,21.23,52.13,47.87,57025
720,28.19,30.59,69.41,57026
106,9.43,62.64,37.36,57027
1107,20.87,33.8,66.2,57028
185,18.92,52.63,47.37,57029
411,11.44,47.3,52.7,57030
645,15.97,22.61,77.39,57031
3612,31.81,45.42,54.58,57032
427,16.39,47.32,52.68,57033
36,27.78,40.91,59.09,57034
97,14.43,38.57,61.43,57035
100,16.0,42.47,57.53,57036
189,19.05,57.75,42.25,57037
4199,32.34,29.13,70.87,57038
1475,20.61,40.96,59.04,57039
176,19.89,36.36,63.64,57040
1879,31.29,44.02,55.98,57041
469,20.9,64.6,35.4,57042
1298,20.88,44.17,55.83,57043
95,11.58,60.0,40.0,57044
91,16.48,59.42,40.58,57045
665,24.81,50.79,49.21,57046
854,22.83,53.63,46.37,57047
69,21.74,47.83,52.17,57048
2960,24.63,30.8,69.2,57049
97,13.4,56.58,43.42,57050
266,18.05,57.58,42.42,57051
445,19.33,57.72,42.28,57052
105,18.1,61.84,38.16,57053
161,21.12,62.62,37.38,57054
407,13.27,38.71,61.29,57055
172,20.35,46.09,53.91,57056
454,24.01,47.32,52.68,57057
4584,41.6,36.43,63.57,57058
50,12.0,35.71,64.29,57059
402,28.61,48.51,51.49,57060
1071,30.53,51.6,48.4,57061
323,16.72,33.33,66.67,57062
188,19.15,49.23,50.77,57063
218,24.31,46.62,53.38,57064
186,23.12,53.44,46.56,57065
404,22.77,50.53,49.47,57066
2143,20.35,34.36,65.64,57067
317,19.87,50.9,49.1,57069
166,21.69,58.26,41.74,57070
342,21.64,53.5,46.5,57071
513,22.42,46.15,53.85,57072
642,21.03,48.44,51.56,57073
664,23.8,51.19,48.81,57074
213,15.96,44.85,55.15,57075
405,27.16,34.6,65.4,57076
73,13.7,53.57,46.43,57077
333,21.62,48.67,51.33,57079
62,14.52,47.73,52.27,57080
106,17.92,46.84,53.16,57081
265,13.96,61.08,38.92,57082
900,22.78,54.43,45.57,57083
233,19.31,36.47,63.53,57084
349,23.5,51.46,48.54,57085
213,22.07,58.55,41.45,57086
197,22.34,47.58,52.42,57087
245,29.39,44.37,55.63,57088
3222,25.23,39.82,60.18,57089
88,18.18,40.63,59.38,57090
791,23.14,54.44,45.56,57091
462,21.86,45.03,54.97,57092
469,17.06,43.7,56.3,57093
423,23.64,46.48,53.52,57095
1721,27.77,38.49,61.51,57096
3880,26.75,53.6,46.4,57097
205,21.46,62.14,37.86,57098
178,15.73,60.29,39.71,57099
120,15.0,59.34,40.66,57100
892,21.41,48.63,51.37,57101
2449,21.52,37.78,62.22,57102
107,14.95,35.44,64.56,57103
847,25.62,30.84,69.16,57104
111,11.71,42.53,57.47,57105
2261,30.03,44.51,55.49,57106
84,10.71,54.55,45.45,57107
242,16.53,54.01,45.99,57108
498,21.69,33.8,66.2,57109
298,26.17,50.51,49.49,57110
468,19.02,40.61,59.39,57111
59,18.64,53.33,46.67,57112
708,14.12,51.34,48.66,57113
370,16.49,52.19,47.81,57114
95,15.79,65.33,34.67,57115
80,21.25,49.15,50.85,57116
421,21.14,51.04,48.96,57117
154,17.53,58.2,41.8,57118
890,21.69,51.7,48.3,57119
114,18.42,65.85,34.15,57120
178,17.98,47.58,52.42,57121
556,20.68,57.95,42.05,57122
2346,26.6,60.66,39.34,57123
1837,26.84,37.35,62.65,57124
329,17.02,35.71,64.29,57125
279,18.28,52.06,47.94,57126
104,19.23,66.67,33.33,57127
197,16.75,45.89,54.11,57128
540,15.93,35.0,65.0,57129
63,15.87,37.21,62.79,57130
205,26.34,57.55,42.45,57131
1544,23.19,49.95,50.05,57132
82,19.51,49.18,50.82,57133
1439,19.53,32.31,67.69,57134
409,21.76,47.42,52.58,57136
587,24.02,49.87,50.13,57137
56,16.07,48.84,51.16,57138
264,24.24,40.96,59.04,57139
418,16.27,34.02,65.98,57140
80,17.5,43.75,56.25,57141
335,19.7,35.47,64.53,57142
2587,31.04,44.16,55.84,57143
2555,26.61,56.95,43.05,57144
264,17.42,31.55,68.45,57145
606,16.5,46.26,53.74,57146
294,20.41,31.73,68.27,57147
469,19.4,44.05,55.95,57148
144,20.14,32.04,67.96,57149
497,17.91,56.68,43.32,57150
150,15.33,51.72,48.28,57151
382,22.77,35.96,64.04,57152
1784,19.34,41.54,58.46,57153
562,22.6,50.0,50.0,57154
2314,27.66,38.25,61.75,57155
884,18.67,35.27,64.73,57156
169,14.79,43.09,56.91,57158
3120,30.0,54.93,45.07,57159
7920,28.27,47.22,52.78,57160
96,19.79,54.93,45.07,57161
622,18.17,35.15,64.85,57162
2263,21.92,58.28,41.72,57163
424,17.45,49.01,50.99,57165
93,25.81,65.52,34.48,57166
268,25.37,57.3,42.7,57167
534,16.85,51.92,48.08,57168
392,19.9,50.0,50.0,57169
710,22.39,40.75,59.25,57171
230,17.39,60.36,39.64,57172
87,20.69,61.67,38.33,57173
76,14.47,38.46,61.54,57174
184,25.0,42.86,57.14,57175
1330,23.83,44.12,55.88,57176
2099,26.73,45.35,54.65,57177
274,19.71,46.46,53.54,57178
1407,23.24,43.62,56.38,57179
273,16.85,50.49,49.51,57180
80,15.0,46.67,53.33,57181
96,14.58,67.12,32.88,57182
158,16.46,51.67,48.33,57183
598,20.57,57.18,42.82,57186
288,19.44,57.62,42.38,57187
381,26.51,53.94,46.06,57188
182,21.98,53.28,46.72,57189
300,22.0,48.31,51.69,57190
597,21.94,46.45,53.55,57191
1031,20.95,46.99,53.01,57192
1549,18.33,42.45,57.55,57193
955,24.08,31.84,68.16,57194
447,18.34,52.94,47.06,57195
353,20.68,57.54,42.46,57196
385,18.96,50.0,50.0,57197
169,23.08,61.34,38.66,57198
494,32.19,32.41,67.59,57199
310,20.65,41.01,58.99,57200
664,20.33,52.7,47.3,57201
763,26.61,46.27,53.73,57202
147,30.61,21.88,78.13,57203
430,15.12,40.72,59.28,57204
1707,26.19,48.67,51.33,57205
9271,31.37,32.7,67.3,57206
3100,36.55,36.87,63.13,57207
1077,21.54,55.66,44.34,57208
3783,29.26,49.03,50.97,57209
512,24.22,54.55,45.45,57210
847,20.43,43.89,56.11,57211
580,27.07,31.64,68.36,57212
602,26.58,49.22,50.78,57213
294,24.49,38.14,61.86,57214
268,13.06,44.33,55.67,57215
111,24.32,43.04,56.96,57216
704,19.6,56.97,43.03,57217
1035,16.91,27.23,72.77,57218
441,20.18,43.89,56.11,57219
118,28.81,41.77,58.23,57220
8696,32.51,41.77,58.23,57221
1058,20.51,44.21,55.79,57222
2781,30.46,47.58,52.42,57224
100,12.0,51.19,48.81,57225
2167,25.43,42.63,57.37,57226
13689,38.02,42.5,57.5,57227
148,15.54,47.22,52.78,57228
143,17.48,55.21,44.79,57229
158,18.35,58.12,41.88,57230
80,33.75,43.18,56.82,57231
550,25.09,54.67,45.33,57232
77,24.68,61.82,38.18,57233
418,27.99,45.66,54.34,57234
833,24.01,55.61,44.39,57235
58,22.41,76.92,23.08,57236
258,22.87,61.36,38.64,57237
144,10.42,47.01,52.99,57238
350,21.43,58.47,41.53,57239
8929,32.38,54.88,45.12,57240
134,12.69,56.86,43.14,57241
2293,27.13,46.21,53.79,57242
433,21.48,63.0,37.0,57244
450,21.56,34.47,65.53,57245
195,15.38,51.49,48.51,57246
95,32.63,63.79,36.21,57247
81,28.4,54.35,45.65,57248
232,17.67,32.76,67.24,57249
1293,25.68,46.17,53.83,57250
272,20.59,49.74,50.26,57251
415,18.8,49.01,50.99,57252
373,19.3,52.5,47.5,57253
699,21.46,44.86,55.14,57254
514,20.62,52.45,47.55,57255
605,20.5,52.94,47.06,57256
93,26.88,42.11,57.89,57257
106,22.64,54.17,45.83,57258
267,22.47,31.52,68.48,57259
2111,26.72,43.52,56.48,57260
1063,22.3,56.38,43.62,57261
525,25.33,51.17,48.83,57262
545,22.94,58.95,41.05,57263
323,25.39,64.35,35.65,57264
51,23.53,50.0,50.0,57265
133,22.56,65.43,34.57,57266
672,25.6,53.85,46.15,57267
131,27.48,71.11,28.89,57268
5691,30.14,43.67,56.33,57269
450,22.44,53.5,46.5,57270
554,18.95,41.09,58.91,57271
83,21.69,44.64,55.36,57272
239,23.01,29.45,70.55,57273
687,18.05,53.97,46.03,57274
734,20.84,52.47,47.53,57275
223,17.49,56.49,43.51,57276
126,17.46,27.66,72.34,57277
56,10.71,65.96,34.04,57278
310,15.81,52.3,47.7,57280
169,22.49,63.64,36.36,57281
219,25.11,24.67,75.33,57282
6899,29.66,40.83,59.17,57283
95,27.37,45.61,54.39,57284
223,18.83,44.91,55.09,57286
1813,25.04,36.71,63.29,57287
1925,21.61,54.35,45.65,57288
2261,20.04,53.68,46.32,57289
153,22.88,46.0,54.0,57290
227,24.67,59.6,40.4,57291
19,15.79,84.62,15.38,57292
177,12.99,54.62,45.38,57293
158,32.28,45.74,54.26,57294
106,20.75,39.13,60.87,57295
804,20.27,57.84,42.16,57296
160,31.25,45.1,54.9,57297
307,25.08,55.68,44.32,57298
793,22.32,57.46,42.54,57299
254,22.05,60.92,39.08,57300
233,18.88,55.36,44.64,57301
171,28.65,50.96,49.04,57302
457,21.23,49.84,50.16,57303
279,15.05,55.61,44.39,57304
317,24.92,42.72,57.28,57305
11732,33.16,47.54,52.46,57306
193,17.1,38.62,61.38,57307
96,12.5,47.83,52.17,57308
266,19.55,34.57,65.43,57309
158,19.62,61.86,38.14,57310
462,26.62,49.16,50.84,57311
382,18.59,44.91,55.09,57312
116,17.24,48.86,51.14,57313
364,25.0,48.76,51.24,57314
540,21.3,44.69,55.31,57315
643,19.91,58.67,41.33,57316
100,20.0,30.0,70.0,57317
215,25.58,60.0,40.0,57318
428,20.33,58.59,41.41,57319
149,18.12,66.97,33.03,57320
507,17.75,51.91,48.09,57321
394,22.84,48.33,51.67,57322
5506,23.01,30.04,69.96,57323
486,18.31,56.51,43.49,57324
629,18.6,57.24,42.76,57325
226,21.68,53.55,46.45,57326
61,26.23,30.95,69.05,57328
307,19.54,60.66,39.34,57329
1064,24.44,56.59,43.41,57330
394,22.34,48.06,51.94,57331
4610,29.8,50.86,49.14,57332
698,15.33,55.92,44.08,57333
322,31.37,52.02,47.98,57334
184,21.74,42.86,57.14,57335
3794,29.18,62.66,37.34,57336
539,22.26,56.76,43.24,57337
438,19.41,48.08,51.92,57338
304,21.05,50.0,50.0,57339
1181,24.98,57.03,42.97,57340
557,22.8,39.66,60.34,57341
83,25.3,69.09,30.91,57342
1642,24.91,32.87,67.13,57343
535,20.0,56.96,43.04,57344
332,22.89,44.0,56.0,57345
466,21.89,53.7,46.3,57346
147,24.49,61.0,39.0,57347
652,21.47,51.69,48.31,57348
124,23.39,43.04,56.96,57349
1207,20.38,38.57,61.43,57350
717,22.73,38.75,61.25,57351
408,17.16,27.69,72.31,57352
62,22.58,53.49,46.51,57353
110,19.09,39.74,60.26,57354
697,20.09,63.01,36.99,57355
897,19.51,24.66,75.34,57356
319,19.12,56.22,43.78,57357
845,24.26,48.7,51.3,57358
126,25.4,56.79,43.21,57359
808,21.53,44.58,55.42,57360
478,21.34,40.0,60.0,57361
115,10.43,65.88,34.12,57362
234,22.65,31.06,68.94,57364
349,14.33,25.45,74.55,57365
101,13.86,59.72,40.28,57366
189,24.87,57.85,42.15,57367
2364,39.3,49.03,50.97,57368
1788,28.36,45.64,54.36,57370
457,25.38,41.5,58.5,57371
1011,17.9,32.25,67.75,57372
618,18.45,51.54,48.46,57373
167,19.16,60.16,39.84,57374
168,14.88,47.2,52.8,57375
406,23.4,56.57,43.43,57376
200,26.0,52.55,47.45,57377
205,18.05,55.56,44.44,57379
88,19.32,56.06,43.94,57380
236,23.73,55.63,44.37,57381
433,22.86,58.82,41.18,57382
144,18.75,41.75,58.25,57383
495,21.21,51.45,48.55,57384
908,18.83,35.59,64.41,57385
268,19.78,35.68,64.32,57386
208,23.08,68.75,31.25,57387
159,24.53,42.45,57.55,57388
377,19.36,59.92,40.08,57389
1118,23.35,50.39,49.61,57390
64,21.88,51.11,48.89,57391
320,16.56,53.33,46.67,57392
161,21.12,47.17,52.83,57393
256,20.31,49.72,50.28,57394
155,16.77,48.33,51.67,57395
671,18.78,19.96,80.04,57396
92,18.48,22.39,77.61,57397
372,19.89,57.09,42.91,57398
78,28.21,53.85,46.15,57399
68,16.18,70.21,29.79,57401
78,29.49,12.5,87.5,57402
107,21.5,54.17,45.83,57403
200,23.0,42.86,57.14,57404
46,6.52,42.86,57.14,57405
112,21.43,40.58,59.42,57406
422,23.22,63.64,36.36,57407
726,24.1,49.69,50.31,57408
566,26.68,47.61,52.39,57409
98,26.53,60.0,40.0,57410
236,25.85,61.94,38.06,57411
2924,25.75,27.44,72.56,57412
2865,24.68,54.14,45.86,57413
904,28.87,47.17,52.83,57414
1518,23.12,26.52,73.48,57415
492,17.07,50.13,49.87,57416
65,12.31,71.7,28.3,57417
259,21.24,60.54,39.46,57418
832,28.61,47.59,52.41,57419
106,24.53,32.39,67.61,57421
735,17.55,48.58,51.42,57422
54,9.26,68.18,31.82,57423
190,18.42,58.57,41.43,57424
446,26.46,50.85,49.15,57425
716,18.85,50.29,49.71,57426
524,22.71,54.74,45.26,57427
2431,28.01,44.26,55.74,57428
253,18.18,45.61,54.39,57430
262,18.7,28.87,71.13,57431
8403,28.53,43.24,56.76,57433
374,16.31,53.38,46.62,57434
114,17.54,43.37,56.63,57436
506,22.53,35.31,64.69,57437
319,13.79,39.26,60.74,57438
337,26.11,27.14,72.86,57439
131,22.9,48.24,51.76,57440
2528,28.88,30.86,69.14,57441
217,23.04,51.01,48.99,57442
4770,24.61,43.6,56.4,57443
236,16.53,57.4,42.6,57444
572,20.98,38.82,61.18,57445
43,16.28,58.06,41.94,57446
8475,22.56,31.84,68.16,57447
233,24.89,46.15,53.85,57448
433,21.48,41.58,58.42,57449
162,15.43,52.07,47.93,57451
754,23.87,38.35,61.65,57452
246,23.58,53.25,46.75,57453
1037,21.02,36.08,63.92,57454
140,25.0,61.7,38.3,57455
596,18.96,36.59,63.41,57456
111,23.42,63.01,36.99,57457
174,18.39,35.83,64.17,57459
1004,25.0,47.09,52.91,57460
239,22.18,62.35,37.65,57461
271,14.76,66.02,33.98,57462
70865,33.15,28.11,71.89,57463
695,17.7,43.17,56.83,57464
1611,23.9,37.86,62.14,57465
512,23.44,51.21,48.79,57466
225,21.78,27.21,72.79,57467
552,18.3,54.04,45.96,57468
460,23.7,54.46,45.54,57469
10,10.0,62.5,37.5,57470
215,21.86,55.86,44.14,57471
94,24.47,46.15,53.85,57472
60,18.33,53.49,46.51,57473
4164,26.1,43.99,56.01,57474
310,24.52,27.19,72.81,57475
265,20.0,59.38,40.63,57476
1267,21.55,48.45,51.55,57477
61,14.75,52.27,47.73,57478
349,18.62,41.53,58.47,57479
15416,28.67,34.68,65.32,57480
1968,23.17,49.81,50.19,57481
1454,21.32,38.91,61.09,57482
2434,29.87,44.63,55.37,57483
1980,26.26,53.95,46.05,57484
98,26.53,63.49,36.51,57485
95,14.74,42.65,57.35,57486
3742,26.32,36.39,63.61,57487
436,14.22,53.78,46.22,57488
237,15.61,58.56,41.44,57489
267,18.35,51.78,48.22,57490
5810,35.23,48.8,51.2,57491
360,21.11,60.98,39.02,57492
193,29.02,48.36,51.64,57493
175,21.71,61.79,38.21,57494
106,14.15,45.78,54.22,57495
266,24.06,44.5,55.5,57496
226,26.99,64.47,35.53,57497
2014,23.88,43.85,56.15,57498
1087,23.46,48.48,51.52,57499
36,19.44,50.0,50.0,57500
46,34.78,71.43,28.57,57501
182,23.08,32.76,67.24,57502
239,23.85,58.06,41.94,57504
923,21.13,50.4,49.6,57505
216,18.06,47.83,52.17,57506
205,16.59,43.62,56.38,57507
3658,35.48,46.23,53.77,57508
413,23.24,49.82,50.18,57509
881,24.74,38.97,61.03,57510
860,25.47,36.46,63.54,57511
476,16.6,30.7,69.3,57512
126,15.87,53.85,46.15,57513
891,20.99,54.6,45.4,57514
1402,27.18,40.13,59.87,57515
327,25.38,42.73,57.27,57516
224,18.75,49.02,50.98,57517
273,21.98,55.61,44.39,57518
127,17.32,42.39,57.61,57519
37,16.22,41.67,58.33,57520
1835,27.08,44.08,55.92,57521
89,20.22,42.19,57.81,57524
51,23.53,50.0,50.0,57525
263,19.01,50.26,49.74,57526
257,17.51,42.13,57.87,57527
84,20.24,53.97,46.03,57528
1834,31.3,43.07,56.93,57529
348,18.1,48.0,52.0,57530
616,21.75,47.88,52.12,57531
150,21.33,62.04,37.96,57532
787,16.39,33.05,66.95,57533
1367,15.87,29.67,70.33,57534
1214,21.83,44.93,55.07,57535
192,20.83,53.62,46.38,57536
4347,30.99,57.46,42.54,57537
250,22.8,47.9,52.1,57538
47,14.89,61.11,38.89,57539
3307,25.25,44.47,55.53,57540
485,22.27,55.42,44.58,57541
678,20.06,56.13,43.87,57542
1139,18.88,41.7,58.3,57543
489,21.68,57.99,42.01,57544
1833,20.4,20.27,79.73,57545
677,16.1,26.97,73.03,57546
590,25.25,43.15,56.85,57547
433,22.86,47.97,52.03,57548
571,20.49,52.24,47.76,57549
2203,24.69,49.56,50.44,57550
144,19.44,28.57,71.43,57551
544,18.38,30.79,69.21,57552
525,20.76,38.81,61.19,57553
442,17.19,38.79,61.21,57554
85,4.71,43.24,56.76,57555
2079,28.43,53.59,46.41,57556
658,28.88,35.1,64.9,57557
76,19.74,60.38,39.62,57558
152,20.39,45.37,54.63,57559
440,17.05,37.35,62.65,57560
651,21.51,63.68,36.32,57561
560,22.32,44.54,55.46,57562
195,25.13,42.19,57.81,57563
495,25.86,55.49,44.51,57564
568,28.35,33.24,66.76,57565
1941,19.17,48.1,51.9,57566
142,29.58,60.92,39.08,57567
1113,23.99,54.85,45.15,57568
203,15.76,47.71,52.29,57569
315,17.14,45.18,54.82,57570
853,24.38,56.57,43.43,57571
1708,24.88,48.78,51.22,57572
118,21.19,60.0,40.0,57573
325,20.62,19.23,80.77,57574
1149,18.02,37.84,62.16,57575
539,15.77,39.33,60.67,57576
335,17.01,51.21,48.79,57577
276,15.22,49.24,50.76,57578
99,12.12,54.17,45.83,57579
156,19.87,49.55,50.45,57580
262,19.85,63.64,36.36,57581
1709,27.62,39.57,60.43,57582
109,22.02,68.92,31.08,57583
445,19.33,45.25,54.75,57584
135,24.44,34.83,65.17,57585
133,27.82,57.69,42.31,57586
211,24.17,61.43,38.57,57587
826,18.28,20.0,80.0,57588
1783,20.92,48.86,51.14,57589
151,16.56,49.55,50.45,57590
6649,31.42,42.82,57.18,57591
289,21.11,50.74,49.26,57592
718,19.64,59.33,40.67,57593
81,11.11,71.01,28.99,57594
39,30.77,79.17,20.83,57595
611,33.88,50.27,49.73,57596
1983,36.11,53.27,46.73,57597
1622,23.43,48.12,51.88,57598
280,18.93,54.36,45.64,57599
925,22.27,34.34,65.66,57600
1203,25.52,31.95,68.05,57601
1901,19.73,37.67,62.33,57602
770,22.73,29.13,70.87,57603
428,20.09,29.55,70.45,57604
246,24.39,51.79,48.21,57605
12043,29.32,44.92,55.08,57606
640,19.06,35.12,64.88,57607
89,22.47,46.55,53.45,57609
202,22.77,48.97,51.03,57610
172,16.86,55.12,44.88,57611
192,19.79,38.03,61.97,57612
246,21.54,29.14,70.86,57613
239,24.69,58.43,41.57,57614
704,25.28,49.04,50.96,57615
2682,22.52,26.81,73.19,57616
248,19.76,51.12,48.88,57617
542,21.03,60.65,39.35,57618
415,28.92,52.17,47.83,57619
3015,25.07,44.69,55.31,57620
88,26.14,57.38,42.62,57621
1401,25.55,44.73,55.27,57622
546,25.46,49.86,50.14,57623
497,19.32,21.27,78.73,57624
122,22.95,43.53,56.47,57625
448,20.09,39.53,60.47,57626
270,24.81,52.43,47.57,57627
3066,25.96,51.33,48.67,57628
633,18.8,51.29,48.71,57629
7880,29.77,38.15,61.85,57630
14586,32.24,42.06,57.94,57631
955,23.14,49.77,50.23,57633
1214,17.3,37.27,62.73,57634
271,15.5,51.76,48.24,57635
299,20.4,41.9,58.1,57636
273,19.41,48.73,51.27,57637
1475,22.24,50.81,49.19,57638
431,20.88,46.3,53.7,57639
321,9.97,32.81,67.19,57640
209,10.53,42.68,57.32,57641
2165,26.42,30.48,69.52,57642
154,23.38,59.09,40.91,57643
1459,23.3,52.29,47.71,57644
753,20.19,37.18,62.82,57645
3378,29.84,41.05,58.95,57647
361,20.78,52.83,47.17,57648
379,19.79,33.7,66.3,57649
1256,26.67,36.54,63.46,57650
504,20.63,46.94,53.06,57651
399,23.81,37.64,62.36,57652
44,18.18,45.71,54.29,57653
614,20.2,38.68,61.32,57654
824,21.72,36.22,63.78,57655
264,20.45,43.32,56.68,57656
24,8.33,61.9,38.1,57657
1027,24.83,44.31,55.69,57658
1892,22.89,42.73,57.27,57659
7784,31.74,51.85,48.15,57660
141,17.73,56.25,43.75,57661
85,10.59,37.7,62.3,57662
5815,34.24,41.95,58.05,57663
64,25.0,52.63,47.37,57664
893,25.87,50.25,49.75,57665
4934,29.79,33.01,66.99,57666
511,18.98,53.74,46.26,57667
1056,23.3,44.29,55.71,57668
1644,24.09,45.38,54.62,57669
127,17.32,54.26,45.74,57670
112,16.96,50.59,49.41,57671
26265,25.51,28.9,71.1,57672
38,26.32,36.84,63.16,57673
143,18.18,37.74,62.26,57674
110,20.91,51.9,48.1,57675
83,20.48,50.0,50.0,57676
936,22.33,43.19,56.81,57677
1590,25.35,35.29,64.71,57678
396,19.44,55.87,44.13,57679
1038,25.24,54.86,45.14,57680
234,20.94,43.98,56.02,57681
27,37.04,25.0,75.0,57682
3933,31.27,36.47,63.53,57683
432,18.29,44.87,55.13,57684
103,16.5,53.42,46.58,57685
210,25.71,51.88,48.12,57686
181,20.44,64.34,35.66,57687
231,19.48,31.25,68.75,57689
2309,27.85,43.32,56.68,57690
88,10.23,33.33,66.67,57691
61,18.03,62.22,37.78,57692
763,22.15,28.74,71.26,57693
321,17.76,26.21,73.79,57694
376,15.16,42.91,57.09,57695
780,22.31,54.39,45.61,57696
250,20.4,44.19,55.81,57697
275,17.82,58.05,41.95,57698
435,30.11,53.9,46.1,57700
686,20.55,27.64,72.36,57701
86,15.12,48.57,51.43,57702
214,14.95,52.98,47.02,57703
513,20.86,45.35,54.65,57704
179,24.58,55.08,44.92,57705
429,23.78,63.51,36.49,57706
530,21.32,53.23,46.77,57707
1559,17.77,41.51,58.49,57708
217,18.89,72.96,27.04,57709
336,26.19,59.36,40.64,57711
1000,23.6,40.68,59.32,57712
169,20.12,58.62,41.38,57713
318,19.5,56.72,43.28,57714
299,22.74,54.95,45.05,57715
1225,19.59,40.87,59.13,57716
166,21.69,53.78,46.22,57717
152,13.82,50.0,50.0,57718
52,26.92,70.0,30.0,57719
238,24.79,53.37,46.63,57720
315,26.35,59.9,40.1,57721
143,27.27,47.78,52.22,57722
247,20.24,50.56,49.44,57723
2184,26.28,44.96,55.04,57724
247,13.77,59.04,40.96,57725
295,22.03,59.05,40.95,57726
110,24.55,49.25,50.75,57727
163,9.2,47.76,52.24,57728
395,19.24,44.03,55.97,57730
1587,28.86,30.98,69.02,57731
638,24.92,48.48,51.52,57732
1497,22.18,36.86,63.14,57733
361,19.11,60.97,39.03,57734
433,17.09,47.0,53.0,57736
36,5.56,56.67,43.33,57737
279,22.58,38.62,61.38,57738
343,23.32,52.61,47.39,57739
443,19.86,44.41,55.59,57740
348,20.4,34.66,65.34,57741
1310,21.37,54.82,45.18,57742
201,10.95,56.17,43.83,57743
827,18.5,46.8,53.2,57745
1092,24.73,55.34,44.66,57746
224,18.75,64.81,35.19,57747
659,21.4,57.11,42.89,57748
125,13.6,33.33,66.67,57749
554,12.64,47.73,52.27,57750
8306,30.68,39.69,60.31,57751
2234,26.01,56.08,43.92,57752
55,18.18,46.51,53.49,57753
90,22.22,49.18,50.82,57754
64,10.94,59.62,40.38,57755
224,16.07,47.27,52.73,57756
12806,32.2,32.5,67.5,57757
51,7.84,52.5,47.5,57759
676,19.97,44.95,55.05,57760
221,14.03,53.5,46.5,57761
458,28.17,64.38,35.62,57762
33,12.12,36.36,63.64,57763
754,22.41,29.57,70.43,57764
899,21.36,51.7,48.3,57765
781,17.93,29.3,70.7,57767
108,11.11,38.1,61.9,58001
688,20.2,56.33,43.67,58002
525,23.43,47.67,52.33,58003
286,22.03,43.15,56.85,58004
188,15.43,36.43,63.57,58005
209,23.44,45.71,54.29,58006
249,16.47,56.28,43.72,58007
141,25.53,36.67,63.33,58008
113,13.27,30.12,69.88,58009
586,25.26,48.31,51.69,58010
223,19.73,37.01,62.99,58011
440,21.82,53.42,46.58,58012
90,16.67,34.92,65.08,58013
63,19.05,52.5,47.5,58014
131,25.95,41.77,58.23,58015
148,14.86,35.71,64.29,58016
216,21.76,42.76,57.24,58017
36,16.67,52.17,47.83,58018
62,11.29,30.0,70.0,58019
206,15.53,38.93,61.07,58020
147,23.13,43.75,56.25,58021
174,21.84,39.13,60.87,58023
226,22.12,40.82,59.18,58024
121,11.57,47.78,52.22,58025
154,16.23,36.0,64.0,58026
98,20.41,71.64,28.36,58027
99,10.1,28.57,71.43,58028
69,18.84,43.18,56.82,58029
234,22.22,48.34,51.66,58030
233,21.03,54.73,45.27,58031
287,20.91,51.92,48.08,58032
252,20.63,45.35,54.65,58033
154,18.18,39.09,60.91,58034
266,24.81,35.09,64.91,58035
385,17.92,38.83,61.17,58036
502,21.31,37.54,62.46,58037
141,19.15,58.0,42.0,58038
234,20.09,39.88,60.12,58039
110,27.27,50.0,50.0,58040
157,19.11,37.61,62.39,58041
