Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Part des rés. principales construites avant 1946 2016;Part des rés. principales dans le total des logements 2016;Part des rés. secondaires (y compris les logements occasionnels) dans le total des logements 2016;Part des logements vacants dans le total des logements 2016;Part des appartements dans le total des logements 2016;Part des maisons dans le total des logements 2016;Part des propriétaires dans les rés. principales 2016;Part des locataires dans les rés. principales 2016;Part des locataires HLM dans les rés. principales 2016
77118;Claye-Souilly;7;94.1;1.3;4.6;41.4;57.2;62.7;34.4;14.1
77119;Clos-Fontaine;22.8;93.5;5.6;0.9;1.9;98.1;94.9;4;0
77120;Cocherel;35.7;88.4;3.3;8.3;4.6;93.8;74.6;22.5;0
77121;Collégien;3.3;96.5;0.3;3.2;30.2;69.6;66.2;32.5;23
77122;Combs-la-Ville;7.1;92.9;0.6;6.6;44.6;54.4;64.9;34;17.4
77123;Compans;26.3;97.5;0.4;2.1;16.1;83.5;71.6;23.7;4.2
77124;Conches-sur-Gondoire;6.2;93.4;1.9;4.7;5.6;94.4;88.8;9.4;1.5
77125;Condé-Sainte-Libiaire;31.1;90.5;4.4;5.1;3.7;94.8;92.7;5.2;0
77126;Congis-sur-Thérouanne;29.7;90.4;3.7;5.9;5.2;94.1;83.7;13.1;1.3
77127;Coubert;20.2;94.2;0.9;4.9;43.3;56.7;66.9;30.6;8.7
77128;Couilly-Pont-aux-Dames;29.3;90.1;4.3;5.6;14.7;83.7;79.3;17.1;0.1
77129;Coulombs-en-Valois;50.5;82.4;5.6;12;3;97;80.5;15.5;0
77130;Coulommes;47.4;87.3;1.7;11;3.3;96.1;83;15.1;0
77131;Coulommiers;16.5;88.2;1.7;10.1;63.3;35.2;39.1;58.9;30.5
77132;Coupvray;16.4;93.8;1.6;4.5;11.3;88.2;86.5;11.4;3.1
77133;Courcelles-en-Bassée;38.2;86;6.1;7.9;1.8;98.2;86.5;12.4;0
77134;Courchamp;21.1;70.5;15.3;14.2;3.3;95.6;87.7;12.3;0
77135;Courpalay;35.5;89.9;3.5;6.6;4.2;95.6;90.4;7.4;0.2
77136;Courquetaine;57.7;91.3;3.7;5;0;98.8;82.1;14.1;0
77137;Courtacon;44.9;85;6;9;1.9;95.4;91;7.9;0
77138;Courtomer;34.8;85;11.5;3.6;2.4;96;94.2;5.3;0
77139;Courtry;5.5;95.3;0.5;4.2;12.3;86.8;81.5;16.8;7.9
77140;Coutençon;38.7;82.8;17.2;0;2.3;97.7;84;13.2;0
77141;Coutevroult;29.3;89.3;4.3;6.4;15.4;80.8;77.4;17.3;0
77142;Crécy-la-Chapelle;27.3;85.3;4.4;10.3;33.7;65.4;65.3;31.6;4
77143;Crégy-lès-Meaux;6.2;95.3;0.6;4;29.7;70;67.3;31.7;20.4
77144;Crèvecoeur-en-Brie;18.9;87.4;8.2;4.4;1.3;98.1;89.8;8;0
77145;Crisenoy;36.5;89.6;3.9;6.5;5.3;94.3;85.5;11.9;0
77146;Croissy-Beaubourg;7;98.1;0.4;1.5;4.7;94.6;83.7;13.9;10
77147;La Croix-en-Brie;48;81.9;3.4;14.6;2.1;97.3;89;9.5;0
77148;Crouy-sur-Ourcq;43.9;88.6;4.4;6.9;21.4;78.5;75;23.6;0.1
77150;Cuisy;25;94.1;2.4;3.5;11.8;88.2;83.1;15;0
77151;Dagny;47.9;85.4;5.3;9.3;2.8;97.2;86;11.6;0
77152;Dammarie-les-Lys;8.7;93.3;0.8;5.8;59.8;36.8;44.9;53.7;35.8
77153;Dammartin-en-Goële;7.2;94.4;0.9;4.8;37.4;61.9;66.9;31.4;7.6
77154;Dammartin-sur-Tigeaux;32.2;90.1;4;5.9;4.5;95.5;89.7;7.9;0
77155;Dampmart;28.1;91.7;1.5;6.8;22.1;77.2;76;22.5;9.9
77156;Darvault;16.7;77.6;10.3;12.2;1.7;96;87.6;9.2;0.8
77157;Dhuisy;55.2;82.3;8.5;9.2;5.7;94.3;80.2;17.2;0
77158;Diant;65.2;69.8;19.9;10.3;0;99.2;92.1;3.4;0
77159;Donnemarie-Dontilly;31;87.7;4.3;8;17;82.6;73.4;24.5;7.3
77161;Dormelles;37.2;77.9;16.9;5.2;2.4;97.1;84.7;13.1;0
77162;Doue;53.9;84.5;6.2;9.3;2.3;97.5;87.4;10.8;0
77163;Douy-la-Ramée;28.2;80.1;7.5;12.4;13.5;85.9;80.9;18.2;0
77164;Échouboulains;45.5;81.2;7.3;11.5;3.8;96.2;83.5;10.9;0
77165;Les Écrennes;21;90.1;1.4;8.5;3.5;95.7;86.3;11.2;0
77167;Égligny;61.2;90.2;6.3;3.5;2.1;97.9;76;17.1;0
77168;Égreville;30.5;80.7;6.7;12.6;15.9;83.9;76.3;22.1;2.5
77169;Émerainville;3;97.1;0;2.9;51.2;48.5;65.8;32.4;20.5
77171;Esbly;22.9;90.9;2.5;6.5;28;70.3;75.9;22.2;3.9
77172;Esmans;31.5;91.3;4.1;4.6;3.3;96.4;87.7;9.7;0
77173;Étrépilly;36.5;92.2;1.2;6.6;7.4;92.3;80;20;0
77174;Everly;37.8;81.8;15.4;2.8;0.7;99.3;89.6;9.1;0
77175;Évry-Grégy-sur-Yerre;12.5;94.1;2.1;3.8;4.2;95.3;88;10;0.9
77176;Faremoutiers;21.4;88.9;1.4;9.7;17.6;82.3;75.9;22;4.6
77177;Favières;33.1;88.1;3.1;8.8;14.5;85.1;68;27.6;0
77178;Faÿ-lès-Nemours;27.1;80.4;9.1;10.4;8.7;90.8;88.6;11.4;0
77179;Féricy;53.2;78.8;14.7;6.5;2.1;97.9;82.5;12.2;0
77180;Férolles-Attilly;15.8;90.5;1.7;7.8;6.4;92.9;87.7;9.5;0
77181;Ferrières-en-Brie;11.6;85.3;2.1;12.6;51.6;47.9;58.1;39.8;6.1
77182;La Ferté-Gaucher;22.8;85.8;1.8;12.3;53.5;45.4;40.2;58.5;25
77183;La Ferté-sous-Jouarre;28.9;83.9;3.7;12.4;50.1;46.9;49.3;48.3;13.2
77184;Flagy;40.3;84.8;11.3;3.9;0.7;98.9;91.2;7.1;0
77185;Fleury-en-Bière;39.1;78;14.6;7.3;1.2;98.3;75.6;15;0
77186;Fontainebleau;39.4;82.9;4.5;12.5;74.5;25.3;39.6;57.4;17
77187;Fontaine-Fourches;55.1;84.1;8.6;7.3;1.2;98.8;86.7;11.6;2.2
77188;Fontaine-le-Port;33.5;80.4;11.1;8.5;7.5;92.2;86.1;12.3;0
77190;Fontains;46.7;86.7;3.8;9.5;0.8;98.2;86;9.3;0
77191;Fontenailles;29.5;87.1;5.3;7.6;6.7;91.8;89.4;7.4;0
77192;Fontenay-Trésigny;14.6;91.6;1.2;7.1;36.5;62.5;63.7;34.4;17.2
77193;Forfry;41.9;83;1.1;15.9;13.6;86.4;87.8;9.5;0
77194;Forges;35.3;89.5;2;8.5;13.3;83.9;69.3;28.7;3.3
77195;Fouju;26.7;93.8;1.5;4.8;0.9;99.1;91;8.1;0
77196;Fresnes-sur-Marne;18.1;95;0.6;4.4;16.9;83.1;79.1;19.3;0.3
77197;Frétoy;42.9;86.1;13.9;0;0;98.6;82.5;14.3;0
77198;Fromont;49.5;85;9.3;5.6;0;100;87.9;8.8;0
77199;Fublaines;19.4;92.9;1.4;5.7;14.8;84.5;76.7;22.1;7.5
77200;Garentreville;45.7;83.5;8.3;8.3;0;100;84.8;10.9;0
77201;Gastins;37;86.1;6.2;7.7;7.4;92.2;82.3;15.1;0
77202;La Genevraye;33.1;86.3;10;3.7;6.9;91.1;76.2;19.9;0
77203;Germigny-l'Évêque;14.2;91.5;4.4;4.1;4;96;91.8;7.2;0
77204;Germigny-sous-Coulombs;32.9;89;3.7;7.3;1.1;98.9;87.3;10.1;0
77205;Gesvres-le-Chapitre;25.5;98.6;0;1.4;0;100;91.5;6.4;0
77206;Giremoutiers;34.4;95;0;5;3;92.6;71.9;23.4;0
77207;Gironville;59.7;80.5;7.3;12.2;0;98.8;91.9;6.5;0
77208;Gouaix;40.1;74.6;14.3;11.1;10.1;78.1;76.8;21.2;2
77209;Gouvernes;20.6;91.8;1.9;6.3;11.3;88.5;85.6;13.2;0
77210;La Grande-Paroisse;28.2;90.7;4;5.3;5.8;93.9;84.3;13.6;2.2
77211;Grandpuits-Bailly-Carrois;25.5;92.2;3.1;4.8;8.8;81.7;84.8;11.1;0
77212;Gravon;23.1;61.5;35.1;3.4;0;91.7;93.6;3.8;0
77214;Gressy;4;94.9;0.7;4.5;11.3;88.4;89.5;9.3;0.6
77215;Gretz-Armainvilliers;10.9;94.7;0.6;4.7;47.2;52.5;55.7;42.8;22.1
77216;Grez-sur-Loing;34.1;85.2;9.2;5.6;6.6;93;82.2;15.7;0.5
77217;Grisy-Suisnes;24.8;88.4;1.2;10.4;11.5;86.2;84;14;0
77218;Grisy-sur-Seine;55.1;51.8;34.4;13.8;1.1;98.9;61.2;32.7;12.2
77219;Guérard;33.5;82;8.5;9.5;3.8;95.8;88;9.7;0
77220;Guercheville;46.7;81.2;7.8;10.9;0.8;99.2;87.6;10.5;0
77221;Guermantes;6.1;95;0.9;4.1;12.8;87.2;85.6;12.8;0
77222;Guignes;15.5;91;1.2;7.8;36.8;62.8;67;32;13.2
77223;Gurcy-le-Châtel;37;85.4;10.7;4;2.8;96.8;81.5;13.9;0
77224;Hautefeuille;20.3;77.1;8.4;14.5;3.6;92.8;82.8;7.8;0
77225;La Haute-Maison;42.7;92.4;5.1;2.5;9.2;88.2;70.9;27.3;0
77226;Héricy;35.6;85;8.3;6.8;8;91.3;81.9;16.5;1.1
77227;Hermé;42.6;42.8;52.7;4.5;0.3;53.3;87.6;8.8;0
77228;Hondevilliers;51;77.6;10.4;11.9;0;99.3;93.3;5.8;0
77229;La Houssaye-en-Brie;23.8;92.1;2.5;5.3;8.4;91.3;86.7;11.2;0
77230;Ichy;68.7;84;4.6;11.4;1.3;98.7;88.1;6;0
77231;Isles-les-Meldeuses;30.9;90.7;5;4.3;11.3;88.1;78;22;0.4
77232;Isles-lès-Villenoy;23.5;91.4;3.7;4.9;5.8;94.2;85.4;12;0
77233;Iverny;32.5;95;1.8;3.2;9.1;90.5;82.3;16.7;0
77234;Jablines;22.5;90.5;3;6.4;13.2;86.4;81.2;15.8;0
77235;Jaignes;51.6;81;5.1;13.8;1.9;98.1;84.1;13.5;0
77236;Jaulnes;40.5;75.7;19.8;4.5;0.5;99.5;89.5;7.8;0
77237;Jossigny;29;89.5;0;10.5;14.4;84.9;73;24.5;6.4
77238;Jouarre;37.6;88.4;2.9;8.6;23.2;76.3;67.7;30;6.9
77239;Jouy-le-Châtel;48.7;84.8;4.5;10.8;14.9;85;76.9;20.1;4.2
77240;Jouy-sur-Morin;39.3;81.7;4.6;13.6;14.3;84.9;79.2;20.1;7.6
77241;Juilly;20.3;95.2;0.4;4.4;16.8;83;77.6;20.8;2.7
77242;Jutigny;41;87.6;5.2;7.2;9;91;79.1;16.2;0
77243;Lagny-sur-Marne;19.1;91;1.6;7.4;62;37.1;54.8;43.5;18.1
77244;Larchant;38.1;67.7;23.8;8.5;2.9;96.6;81.8;14.2;0
77245;Laval-en-Brie;38.7;86.2;6.1;7.7;0.5;99.5;91.6;7.2;0
77246;Léchelle;34.2;86.1;6;8;0;99.6;85.7;11.1;0
77247;Lescherolles;34.1;82.6;7.8;9.5;0.4;98.2;90.5;6.7;0
77248;Lesches;22.3;93.4;3.7;2.9;0.7;98.6;91.9;6.9;0
77249;Lésigny;2;97;0.6;2.5;12.2;87.8;85.6;13.5;8.7
77250;Leudon-en-Brie;41.9;93.9;4.5;1.5;7.6;92.4;85.5;14.5;0
77251;Lieusaint;2.5;95.9;0.7;3.5;53;44.5;49;50.2;18.3
77252;Limoges-Fourches;19.2;96.9;0.3;2.8;5.8;94.2;81.4;15;0
77253;Lissy;38.5;92.9;0;7.1;1.2;98.8;88.5;9;0
77254;Liverdy-en-Brie;25;94.4;1.4;4.2;9.1;90.7;86;12.5;0
77255;Livry-sur-Seine;9.6;86;3.2;10.8;10.8;70.8;82.8;15.2;1.9
77256;Lizines;45.7;83.2;10.8;6;2.4;97.6;87.1;12.9;0
77257;Lizy-sur-Ourcq;22;90.6;1.2;8.2;59.2;40.1;35.9;61.1;34.9
77258;Lognes;0.7;94.4;0.7;4.9;76.7;21.4;46.7;51.4;27.1
77259;Longperrier;12.5;88.1;2.2;9.7;39.6;50.4;56.5;41.8;9.4
77260;Longueville;20.3;90.7;1.1;8.1;26;68.5;55.7;43.2;27.1
77261;Lorrez-le-Bocage-Préaux;33.9;77.8;8.6;13.5;16.1;83.2;66.9;28.4;12.3
77262;Louan-Villegruis-Fontaine;59.7;72.6;18.2;9.1;1.1;98.1;88.9;10.1;1
77263;Luisetaines;54;83.7;10.6;5.8;1.9;97.1;93.1;3.4;0
77264;Lumigny-Nesles-Ormeaux;37.1;90.9;5;4.1;5.5;93.8;83.2;15.1;0.2
77265;Luzancy;39.3;88.8;5;6.2;15.1;84.9;74.9;23;0
77266;Machault;37.8;88.9;5.2;5.8;7.5;92.5;84.4;14.3;0.3
77267;La Madeleine-sur-Loing;29.2;82.8;7.5;9.8;0;99.4;93.7;3.5;0
77268;Magny-le-Hongre;1.8;91.7;1;7.3;42.4;52.6;59.4;39.7;5.7
77269;Maincy;36.2;92.1;1.5;6.4;12.6;87.3;84.9;13.6;0.3
77270;Maisoncelles-en-Brie;22.8;91.9;2.7;5.4;4.9;94.3;88.3;8.6;0
77271;Maisoncelles-en-Gâtinais;55.4;77;9.5;13.5;2.7;93.2;83.9;8.9;0
77272;Maison-Rouge;37.6;88.7;4.2;7.1;8.4;91.3;84.8;14.2;4.6
77273;Marchémoret;11.2;94;2.5;3.5;14.5;85;75;25;0
77274;Marcilly;40.3;96.3;0.5;3.2;15.9;84.1;67.5;29.8;1.1
77275;Les Marêts;57.1;70;12.9;17.1;0;100;91.8;6.1;0
77276;Mareuil-lès-Meaux;14.6;93.6;1.2;5.2;19.1;73.1;69.1;29.7;9.2
77277;Marles-en-Brie;25.7;92.4;1.3;6.3;9.2;88.9;86.9;10.5;0
77278;Marolles-en-Brie;44.2;83.1;11.9;5.1;0.6;98.9;87.1;10.8;0
77279;Marolles-sur-Seine;24.3;91.2;2.8;6;4;95.7;80.7;17;4.7
77280;Mary-sur-Marne;23.5;91.2;4.2;4.6;7.1;87.7;83.8;14.9;0
77281;Mauperthuis;40.5;86.7;4;9.3;1.8;98.2;84.1;11.8;0
77282;Mauregard;31.2;88.2;2.4;9.5;17.3;82.7;69.6;24.1;0
77283;May-en-Multien;55.7;86.8;3.9;9.3;3.4;95.8;85.8;11.7;0.3
77284;Meaux;11.5;91.2;0.6;8.2;78.3;20.9;38;60;33.2
77285;Le Mée-sur-Seine;3.5;92.5;2.3;5.2;71.1;27.8;39.4;59.8;49.2
77286;Meigneux;45.6;84.9;10.4;4.7;1.9;98.1;92.2;6.7;0
77287;Meilleray;44.2;83.1;10.1;6.8;3;96.6;88.8;10.2;0
77288;Melun;14.2;90.5;0.7;8.7;85;13.4;30.7;67.1;34.1
77289;Melz-sur-Seine;53.4;77.8;10.9;11.4;1.6;97.9;88.4;9.6;0
77290;Méry-sur-Marne;31.1;78.4;8.7;12.9;2.8;96.6;90.9;6.3;0
77291;Le Mesnil-Amelot;27;83.4;3.5;13.1;37.3;61.9;44.7;53.1;25.7
77292;Messy;16.9;90.5;1.3;8.1;23.8;76.2;68.7;30.8;0.2
77293;Misy-sur-Yonne;43;66.1;25;8.9;2.7;95.5;86.6;11.2;0.5
77294;Mitry-Mory;13.2;93.5;1;5.5;35.1;64.7;60.8;37.9;23.5
77295;Moisenay;32.8;92.5;3.2;4.3;2;98;88.5;9.6;0.2
77296;Moissy-Cramayel;3.2;95.1;0.7;4.2;51.2;47.9;57.7;40.8;25.8
77297;Mondreville;43.6;79.1;11;10;2.7;96.3;88.7;7.5;0
77298;Mons-en-Montois;57.2;86.2;12;1.8;0.4;99.1;84.6;10;0
77300;Montceaux-lès-Meaux;44.7;89;2.3;8.7;3;96.6;84.3;12.3;0
77301;Montceaux-lès-Provins;46.2;80.9;7;12.2;0.6;99.4;90;9.2;0
77302;Montcourt-Fromonville;13.8;91.6;3.7;4.8;3.7;96.2;88;11.2;2.1
77303;Montdauphin;68.5;76;17.4;6.6;2.5;97.5;80.4;17.4;0
77304;Montenils;91.7;64.9;19.5;15.6;0;100;83.3;16.7;0
77305;Montereau-Fault-Yonne;20.3;89.6;0.7;9.6;74.6;25.1;25.8;72.7;41.2
77306;Montereau-sur-le-Jard;20.6;93.5;0.5;6.1;10.4;85.8;74.6;21.4;0
77307;Montévrain;2.9;92.4;2.5;5.1;68.4;27.6;46.8;51.3;9.9
77308;Montgé-en-Goële;41;83.1;4.3;12.6;4.3;95.1;87.5;9.6;0
77309;Monthyon;28;93.1;1.2;5.6;7.3;91.8;85.9;11.9;2
77310;Montigny-le-Guesdier;40.4;81.5;8.2;10.3;0;100;93.3;4.2;0
77311;Montigny-Lencoup;37.6;85.5;6.1;8.4;4.8;95.1;87.3;11.4;2.1
77312;Montigny-sur-Loing;31.2;75.4;14.2;10.4;9.8;89.6;81;15.8;0.3
77313;Montmachoux;56.8;80.6;11.4;7.9;0.8;99.2;90.5;7.4;0
77314;Montolivet;59.8;71.7;12.9;15.3;0;100;88.5;10.3;0
77315;Montry;16.8;91.2;2.3;6.5;16.2;82.9;81.7;16.2;1.3
77316;Moret-Loing-et-Orvanne;29.3;87.8;4;8.2;20.9;77.7;72.6;25.4;5.4
77317;Mormant;14.8;92.2;0.8;7;31.5;67.4;52.3;45.1;22.3
77318;Mortcerf;37.8;90;2.9;7.1;14.3;85.7;75.8;19.7;0.2
77319;Mortery;36.1;88.6;0;11.4;2.9;97.1;80.3;16.4;0
77320;Mouroux;20.5;90.3;1.8;7.9;9.7;90.2;82;16.6;2.4
77321;Mousseaux-lès-Bray;22.2;89.5;1.9;8.5;4.4;95.6;84;13.5;5.5
77322;Moussy-le-Neuf;6.5;94.8;0.5;4.7;16.1;83.9;79.6;19;4.8
77323;Moussy-le-Vieux;9.4;92.1;0.4;7.6;26.3;73.6;68.4;31.1;10
77325;Mouy-sur-Seine;35.2;80.2;9.2;10.6;5.4;93.1;82.7;16;0
77326;Nandy;4.9;95.7;1.5;2.7;30.1;69.8;63.1;36;31
77327;Nangis;17;91.5;0.8;7.7;46.4;51.6;45.8;52.6;33.1
77328;Nanteau-sur-Essonne;34.2;72.7;22.1;5.2;2.6;97.4;86.4;9;0
77329;Nanteau-sur-Lunain;41.7;77.7;15.9;6.4;12.8;86.8;80.1;16.3;0
77330;Nanteuil-lès-Meaux;20.9;90.7;1.6;7.7;23;76.4;74.7;23.3;5.2
77331;Nanteuil-sur-Marne;53;79;7.4;13.5;17.8;80.9;76.6;23.4;0.6
77332;Nantouillet;54.3;93.3;2.9;3.8;3.8;96.2;79.6;16.3;0
77333;Nemours;24.2;89.1;1.5;9.4;56;43;37.6;60.4;33.1
77335;Chauconin-Neufmontiers;17.2;94.7;0.6;4.7;11.8;88;84.8;13.8;7.4
77336;Neufmoutiers-en-Brie;17.4;93.4;0.7;5.9;27.8;71.5;75.6;21;0.3
77337;Noisiel;5.8;95.5;1.1;3.4;72.1;25.5;51.4;46.9;31.2
77338;Noisy-Rudignon;26.5;90.4;5;4.6;0.4;99.6;90.3;8.3;5.5
77339;Noisy-sur-École;14.9;72.8;21.3;5.9;7.1;92.6;90.2;7.6;0
77340;Nonville;30.9;86.8;6.6;6.6;2.5;97.1;93.1;4.9;0
77341;Noyen-sur-Seine;45.2;68.3;28.8;2.8;0;99.1;82.2;14.6;0
77342;Obsonville;38;87.6;4.9;7.4;0;100;70;30;0
77343;Ocquerre;59.1;73.5;19.5;7;24.4;75.1;70.7;25.2;0
77344;Oissery;10.4;95.7;0.1;4.2;9;90.8;86.6;11.8;2.7
77345;Orly-sur-Morin;40.9;82.7;7.6;9.8;5.7;92.7;82;16.5;0.4
77347;Les Ormes-sur-Voulzie;46.5;84.3;8.6;7.1;2.8;96.2;88.3;8.7;0.3
77348;Ormesson;23;86.2;4.3;9.5;0.9;99.1;88;9;0
77349;Othis;2.3;96.8;1;2.2;20.1;79.5;77.5;21.1;10.9
77350;Ozoir-la-Ferrière;3.6;94.1;1.4;4.6;32.6;65.9;68.3;30.2;12.8
77352;Ozouer-le-Voulgis;36.3;89.6;3.8;6.6;5.9;92.6;86.9;11;0.9
77353;Paley;37.4;69.7;20.3;10;0.8;98.9;89;9.3;0
77354;Pamfou;20.2;63.7;31.3;5;2.4;97.4;92.6;5.6;0
77355;Paroy;36.8;87.4;5.7;6.9;0;98.9;92.1;6.6;0
77356;Passy-sur-Seine;42.9;65.1;32;2.9;0;100;90.5;4.8;0
77357;Pécy;32.4;91.1;3.9;5.1;8.4;90.7;81.3;16.4;0
77358;Penchard;22.8;95.9;1.5;2.7;11.2;88.5;83;16;0
77359;Perthes;24.9;89;4.8;6.2;8.7;90.6;81.4;16.1;3.6
77360;Pézarches;24.1;89.8;2.9;7.3;3.9;95.4;89.1;10.2;0
77361;Pierre-Levée;37.9;87;5.1;7.9;6.8;92.7;80.8;17.5;0
77363;Le Pin;20.4;93.7;0.2;6.1;27.1;72.7;80.3;15.8;1.3
77364;Le Plessis-aux-Bois;30.3;96.8;1.1;2.1;2.2;97.8;75.3;23.6;0
77365;Le Plessis-Feu-Aussoux;17.5;91;4.1;5;6.6;92;87.4;12.6;0
77366;Le Plessis-l'Évêque;30.7;97.1;1;1.9;4.8;95.2;86.1;12.9;0
77367;Le Plessis-Placy;56.2;86.1;2.2;11.7;1.8;98.2;65.6;30.2;0
77368;Poigny;12.4;93.3;2.9;3.8;11.6;88.4;73.2;25.8;9.8
77369;Poincy;13.2;94.7;0.8;4.5;2.7;97;86.8;9.2;0
77370;Poligny;30.3;82.3;6.8;10.9;4;96;88.5;10.1;0
77371;Pommeuse;26.7;86.4;4.8;8.8;8.6;88.7;83;15.4;5
77372;Pomponne;12.2;93.4;1.4;5.2;46.2;53.7;57.8;40.9;24.4
77373;Pontault-Combault;3.7;95.2;0.7;4.1;46.4;53.2;60.7;37.8;18.2
77374;Pontcarré;9;93.5;0.2;6.2;27.4;72.5;82.3;16.3;4.8
77376;Précy-sur-Marne;20.3;92.9;1.3;5.8;16.2;79.2;68.5;28;0.3
77377;Presles-en-Brie;15;93.7;1.4;4.9;14.9;84.7;78.4;20;0.5
77378;Pringy;14.5;90.9;1.7;7.4;33.5;66.2;72.3;26.4;8.4
77379;Provins;27.7;86.8;2.1;11.2;66.8;32.4;30.7;66.7;34.6
77380;Puisieux;47;89.9;1.6;8.6;5.5;93.7;72.9;22.7;0
77381;Quiers;25.5;95;2.5;2.5;1.3;98.7;94.7;4;0
77382;Quincy-Voisins;21.9;93.4;1.3;5.2;15.1;84.3;80.5;18;6.5
77383;Rampillon;37.9;88.8;4.1;7.1;3.5;95.6;85.4;13;0
77384;Réau;12.4;82;2.4;15.5;18.6;76.8;74.4;23.2;3.6
77385;Rebais;29.3;86.9;2.8;10.3;30;69.6;60;36.5;17.9
77386;Recloses;40.8;70.7;20.9;8.4;6.5;93.5;84.2;13.2;0.4
77387;Remauville;46.1;88.3;6.3;5.4;0;100;84.3;10.5;0
77388;Reuil-en-Brie;35.7;85;5;10;4.5;95.3;89.5;8.2;0
77389;La Rochette;7.9;89.4;2.4;8.2;56.1;41.5;59.2;36.3;8.8
77390;Roissy-en-Brie;1.7;96.9;0.5;2.7;42.4;56.4;63.7;34.9;21.6
77391;Rouilly;22.5;88;3.7;8.3;2.3;97.7;91.1;8.4;0
77392;Rouvres;10.2;98.3;0;1.7;1;99;89;11;0
77393;Rozay-en-Brie;25.8;89.9;1.4;8.7;32.9;64.8;60.9;35;7.8
77394;Rubelles;6.4;96;0.5;3.5;11.3;86.2;74.2;23.5;15.2
77395;Rumont;65.5;70.3;24.5;5.2;0;100;94.5;5.5;0
77396;Rupéreux;48.8;87.2;4.3;8.5;0;100;82.9;17.1;0
77397;Saâcy-sur-Marne;43.4;79.6;7.9;12.5;12.2;85.1;77.3;21.1;0.5
77398;Sablonnières;47.7;80.2;12.9;7;4.5;94.7;85.7;10.7;0.3
77400;Saint-Augustin;33.7;84;9.8;6.2;3.5;94.9;88.3;9.6;0
77401;Sainte-Aulde;37;81.1;12.1;6.9;3.9;94.3;90.1;7.3;0
77402;Saint-Barthélemy;52.2;91.8;4.1;4.1;1.5;98.5;87.8;10.1;0
77403;Saint-Brice;17.8;91.5;2.3;6.1;2.9;97.1;80.3;19.1;0
77404;Sainte-Colombe;26.2;90.4;3.1;6.6;7.7;92.3;83.2;15.5;0
77405;Saint-Cyr-sur-Morin;48;83;5.7;11.2;5.1;94.4;84.4;13.5;0.1
77406;Saint-Denis-lès-Rebais;31.9;85.1;8.6;6.3;0.5;99.5;92.4;6.8;0
77407;Saint-Fargeau-Ponthierry;10.4;93.4;2.4;4.3;41;56.9;64.3;34.1;17.6
77408;Saint-Fiacre;27.1;93.5;1.8;4.7;6.2;93.2;86.7;9;0.6
77409;Saint-Germain-Laval;8.4;93.7;2.5;3.8;12.6;87.1;73.9;25.7;18.5
77410;Saint-Germain-Laxis;19.3;96.1;0.8;3.1;3.5;96.2;85.1;13.3;0
77411;Saint-Germain-sous-Doue;46.5;89.8;5.9;4.3;1;99;95.1;4.3;0
77412;Saint-Germain-sur-École;33.8;90.1;2.5;7.5;1.3;97.5;87.3;7;0
77413;Saint-Germain-sur-Morin;15.3;93.1;0.9;6.1;18.5;80.4;81.7;13.5;2.4
77414;Saint-Hilliers;48.6;81;7.4;11.6;2.7;96.8;83.8;14.5;0
77415;Saint-Jean-les-Deux-Jumeaux;45.3;86.2;2.9;10.9;9;89.1;78.8;18.2;2.4
77416;Saint-Just-en-Brie;34.1;82.2;12.1;5.6;0;100;92;5.7;0
77417;Saint-Léger;41.2;83.8;9.5;6.7;5.9;94.1;71.8;28.2;0
77418;Saint-Loup-de-Naud;41.9;87.7;4.4;7.8;0.7;99;80.5;16.2;4.1
77419;Saint-Mammès;27.9;87.2;4.1;8.8;20.3;79;74.1;23.8;4.4
77420;Saint-Mard;12.1;93.3;0.9;5.8;17.1;82.5;80.1;18.9;5.1
77421;Saint-Mars-Vieux-Maisons;31.1;82.1;9.3;8.6;0;98.4;90.6;5.7;0
77423;Saint-Martin-des-Champs;24.5;87.8;5.6;6.6;1.3;98.7;91.6;6.8;0
77424;Saint-Martin-du-Boschet;41.2;76.1;16.5;7.4;0.7;99.3;92.2;6.9;0
77425;Saint-Martin-en-Bière;24.2;82;9.1;8.8;3.2;96.8;84.9;10.8;0
77426;Saint-Méry;61;81.4;4.8;13.9;10.8;89.2;85.6;11.6;3.4
77427;Saint-Mesmes;18.7;97;0.6;2.4;5.2;94.3;86.1;12;0
77428;Saint-Ouen-en-Brie;14.9;94.7;2.2;3.1;0;100;97;1.7;0
77429;Saint-Ouen-sur-Morin;35.5;88.6;5.2;6.1;0.4;99.1;94.1;3.9;0
77430;Saint-Pathus;1.2;96;0.2;3.8;10.4;89.6;89.4;10.2;0.6
77431;Saint-Pierre-lès-Nemours;15.7;91.7;2.6;5.7;13.7;85.9;79;19.9;7
77432;Saint-Rémy-la-Vanne;45.8;85.9;7.7;6.4;2.7;95.4;82.6;14.2;0.3
77433;Beautheil-Saints;38.7;83.5;8.5;8;3.1;93.3;88.9;8.6;0.1
77434;Saint-Sauveur-lès-Bray;16.6;63.9;32.5;3.6;0;99.6;87.7;7.4;0
77435;Saint-Sauveur-sur-École;23.2;90.1;5.1;4.9;1.7;97.7;93.5;5.6;0
77436;Saint-Siméon;43.4;80.2;9.4;10.4;6.8;92.4;88.8;9.2;0
