Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des non ou peu diplômés dans la pop. non scolarisée de 15 ans ou + 2016;Part des pers., dont le diplôme le plus élevé est un CAP ou un BEP, dans la pop. non scolarisée de 15 ans ou + 2016;Part des pers., dont le diplôme le plus élevé est le bac, dans la pop. non scolarisée de 15 ans ou + 2016;Part des diplômés de l'enseignement sup. dans la pop. non scolarisée de 15 ans ou + 2016
37231;Saint-Paterne-Racan;31.9;33.2;16.1;18.8
37232;Coteaux-sur-Loire;32.4;29.8;17;20.8
37233;Saint-Pierre-des-Corps;37.4;26.8;14.2;21.7
37234;Saint-Quentin-sur-Indrois;25.6;29.5;16.1;28.7
37236;Saint-Règle;22;26.2;19.4;32.4
37237;Saint-Roch;16.8;30;18.8;34.4
37238;Saint-Senoch;29.8;38.6;18.1;13.5
37240;Saunay;25.3;31;21.4;22.4
37241;Savigné-sur-Lathan;29.2;39.1;17.4;14.4
37242;Savigny-en-Véron;34.2;30;15.7;20
37243;Savonnières;16.9;27.6;17.5;38
37244;Sazilly;34.7;38.3;13.8;13.3
37245;Semblançay;23;28.9;21.6;26.4
37246;Sennevières;31.2;32.9;20.2;15.6
37247;Sepmes;34.7;32.9;16;16.3
37248;Seuilly;41.4;29.6;10.2;18.7
37249;Sonzay;20.3;31.1;20.7;27.9
37250;Sorigny;23.9;32.4;17.5;26.2
37251;Souvigné;21.9;35.2;17.9;25
37252;Souvigny-de-Touraine;24.8;31.7;13.7;29.9
37253;Sublaines;25.6;35.1;17.5;21.9
37254;Tauxigny-Saint-Bauld;20.7;31.4;19.9;28
37255;Tavant;33;39.9;14.8;12.3
37256;Theneuil;38.3;32.3;13.8;15.5
37257;Thilouze;21;33.1;20.3;25.6
37258;Thizay;25.7;33.9;15.6;24.8
37259;Tournon-Saint-Pierre;38.1;40.2;9.9;11.7
37260;La Tour-Saint-Gelin;40;28;14.3;17.7
37261;Tours;26.1;20.1;17;36.8
37262;Trogues;32.4;29.7;19.2;18.7
37263;Truyes;25.3;28.8;17.1;28.9
37264;Vallères;21.5;30.5;20.8;27.1
37265;Varennes;20.9;31.9;22;25.3
37266;Veigné;19.8;27.4;19.6;33.2
37267;Véretz;17.6;26.7;18.6;37.1
37268;Verneuil-le-Château;31.8;35.2;11;22
37269;Verneuil-sur-Indre;36.4;33.5;13.1;17
37270;Vernou-sur-Brenne;27.4;26.9;17;28.6
37271;Villaines-les-Rochers;27.8;36;15.8;20.4
37272;Villandry;19.7;26.3;21.8;32.1
37273;La Ville-aux-Dames;28.5;32.9;17.3;21.3
37274;Villebourg;27.7;35.9;17.3;19.1
37275;Villedômain;48;30.6;9.2;12.2
37276;Villedômer;22.1;30;19.6;28.2
37277;Villeloin-Coulangé;39.1;33;13.6;14.3
37278;Villeperdue;26.5;34.5;22.9;16.1
37279;Villiers-au-Bouin;34.1;36.9;18;11
37280;Vou;28;26.1;18.6;27.3
37281;Vouvray;26.2;25.1;14.8;33.9
37282;Yzeures-sur-Creuse;38.1;35.7;13.3;12.8
38001;Les Abrets en Dauphiné;29.3;33.3;15.7;21.7
38002;Les Adrets;13;18.4;14.8;53.8
38003;Agnin;24.5;30.5;18.4;26.6
38004;L'Albenc;25.5;30.2;17.5;26.9
38005;Allemond;17.4;27.6;24.6;30.4
38006;Allevard;29.3;23.3;16.4;30.9
38008;Ambel;30.4;26.1;8.7;34.8
38009;Anjou;31.4;28.4;18.9;21.3
38010;Annoisin-Chatelans;25.7;29.4;18.1;26.8
38011;Anthon;18.6;32.2;17.3;31.9
38012;Aoste;35.6;29;18.7;16.6
38013;Apprieu;23.7;28.1;16.3;31.9
38015;Artas;22.7;31.5;21.1;24.7
38017;Assieu;23.1;29.7;19.6;27.6
38018;Auberives-en-Royans;32.3;33.5;15.4;18.7
38019;Auberives-sur-Varèze;28.6;31.4;17.1;22.8
38020;Auris;23.2;26.5;23.8;26.5
38022;Les Avenières Veyrins-Thuellin;33.2;29.5;17.4;20
38023;Avignonet;12.5;22.4;11.8;53.3
38026;La Balme-les-Grottes;22.7;33.4;19.6;24.2
38027;Barraux;19.7;24;14;42.2
38029;La Bâtie-Montgascon;26.9;30.4;18.4;24.3
38030;Beaucroissant;24.9;30.6;18;26.5
38031;Beaufin;40;40;20;0
38032;Beaufort;33.3;34.2;17.6;14.9
38033;Beaulieu;23.9;30.7;17.1;28.2
38034;Beaurepaire;41.9;28.4;15.4;14.3
38035;Beauvoir-de-Marc;27.3;29.9;18.8;24
38036;Beauvoir-en-Royans;38.7;21.3;16;24
38037;Bellegarde-Poussieu;29.9;30.6;18.5;21
38038;Belmont;20.9;32.2;20;26.9
38039;Bernin;12.4;16.9;12.9;57.7
38040;Besse;27.5;30;20.8;21.7
38041;Bessins;28.4;30.7;21.6;19.3
38042;Bévenais;29.1;26.7;20;24.2
38043;Bilieu;20.4;25;17.9;36.7
38044;Biol;25.3;31.3;20;23.5
38045;Biviers;10.1;11.3;13.2;65.4
38046;Bizonnes;27.4;30;18.2;24.5
38047;Blandin;40.6;23.6;23.6;12.3
38048;Bonnefamille;23.3;28.1;18.8;29.8
38049;Bossieu;29.8;32.9;21.5;15.8
38050;Le Bouchage;29.9;36.1;16.6;17.3
38051;Bougé-Chambalud;34.4;27.2;19.1;19.3
38052;Le Bourg-d'Oisans;27.9;29.2;18.5;24.4
38053;Bourgoin-Jallieu;34.1;22.4;16.5;27.1
38054;Bouvesse-Quirieu;30;33.5;17.6;19
38055;Brangues;24.5;28.4;21.3;25.9
38056;Bressieux;23.9;26.8;25.4;23.9
38057;Bresson;15.7;18.6;10;55.8
38058;Brézins;28;32.7;16.6;22.6
38059;Brié-et-Angonnes;20.9;20.7;15.2;43.3
38060;Brion;30.1;26.2;16.5;27.2
38061;La Buisse;17.1;22.4;15.1;45.4
38062;La Buissière;20.1;29.6;17.3;33.1
38063;Burcin;28;28.9;15.8;27.3
38064;Cessieu;28.1;32.1;17.7;22
38065;Châbons;26.8;31;16.2;26
38066;Chalon;20.3;28.1;14.1;37.5
38067;Chamagnieu;21.8;26.1;18.2;34
38068;Champagnier;15.8;22.2;13.2;48.8
38069;Champier;28.2;31.1;17.1;23.6
38070;Le Champ-près-Froges;25.4;28.1;13.8;32.7
38071;Champ-sur-Drac;29.6;31.3;17.8;21.3
38072;Chanas;30.8;30;18;21.1
38073;Chantepérier;38.6;25.4;19.5;16.5
38074;Chantesse;24.1;27;19.8;29.2
38075;Chapareillan;20.8;24.7;16.9;37.6
38076;La Chapelle-de-la-Tour;28.3;25.5;18.1;28.1
38077;La Chapelle-de-Surieu;18.6;32.2;21.4;27.8
38078;La Chapelle-du-Bard;22.9;24.7;16.3;36.1
38080;Charancieu;25.4;30.9;16.8;26.9
38081;Charantonnay;24.8;32.5;18.5;24.2
38082;Charavines;21.7;29.3;18.3;30.8
38083;Charette;32.1;33.3;14.9;19.7
38084;Charnècles;20.2;26.9;16.1;36.8
38085;Charvieu-Chavagneux;32.3;27.1;17.4;23.2
38086;Chasselay;22;28.9;17;32.1
38087;Chasse-sur-Rhône;29.5;30.9;17.9;21.6
38089;Chassignieu;32.4;27.6;20.6;19.4
38090;Château-Bernard;17.4;27.2;16.9;38.5
38091;Châteauvilain;36.3;20.3;19.9;23.5
38092;Châtelus;38.9;22.2;15.3;23.6
38093;Châtenay;26.2;34.3;16.5;23.1
38094;Châtonnay;34.6;29;17.4;19
38095;Chatte;32.6;27.6;15.1;24.6
38097;Chavanoz;33.9;29.8;16.2;20.1
38098;Chélieu;22.3;32.5;18.2;27
38099;Chevrières;22.4;27.1;19;31.4
38100;Le Cheylas;24.7;28.8;16.3;30.2
38101;Cheyssieu;25.5;27.9;18.2;28.4
38102;Chèzeneuve;17.1;29.1;18;35.8
38103;Chichilianne;21;23.5;21.8;33.6
38104;Chimilin;31.7;29.2;19.1;20
38105;Chirens;20.5;29.4;18.4;31.7
38106;Cholonge;19.4;23.6;17.1;39.8
38107;Chonas-l'Amballan;18.7;29;20.7;31.6
38108;Choranche;47.6;23.3;8.7;20.4
38109;Chozeau;20.2;21.9;19.3;38.6
38110;Chuzelles;23.2;27.1;18.1;31.6
38111;Claix;17.1;20.5;16.6;45.8
38112;Clavans-en-Haut-Oisans;29.5;25;15.9;29.5
38113;Clelles;22.3;26.8;21;29.9
38114;Clonas-sur-Varèze;20;33.4;17.6;29
38115;Saint-Martin-de-la-Cluze;18.1;26.4;18.5;37
38116;Cognet;22.9;42.9;17.1;17.1
38117;Cognin-les-Gorges;23.6;31.2;17.9;27.3
38118;Colombe;21.1;27.9;22.4;28.7
38120;La Combe-de-Lancey;22.3;17.3;18.2;42.2
38124;Corbelin;25.5;31.8;19;23.7
38126;Corenc;11.4;9.3;11.5;67.8
38127;Cornillon-en-Trièves;22.5;23.3;24;30.2
38128;Corps;33.4;26.9;16.4;23.3
38129;Corrençon-en-Vercors;29;19.2;21.4;30.4
38130;La Côte-Saint-André;38;23.7;16.4;21.8
38131;Les Côtes-d'Arey;19;25.6;17.5;37.9
38132;Les Côtes-de-Corps;28.1;33.3;17.5;21.1
38133;Coublevie;20.8;15.9;15.5;47.8
38134;Cour-et-Buis;22.2;32;19;26.8
38135;Courtenay;21;32.2;21.2;25.6
38136;Crachier;18.5;30.8;20.6;30
38137;Cras;22.5;24.5;16.3;36.6
38138;Crémieu;28.8;22;16.7;32.4
38139;Creys-Mépieu;28.1;34.1;18.2;19.6
38140;Crolles;17.6;18.3;14.7;49.3
38141;Culin;23.2;26.9;17.9;31.9
38144;Diémoz;23.3;32.6;18.8;25.3
38146;Dizimieu;21.9;27.2;17.1;33.8
38147;Doissin;19.3;32.2;17.2;31.3
38148;Dolomieu;24.4;28;17.9;29.7
38149;Domarin;24.5;24.3;18.1;33
38150;Domène;26.1;26.3;15.8;31.8
38151;Échirolles;35;23;16.7;25.3
38152;Eclose-Badinières;23.5;32.1;18.8;25.6
38153;Engins;18;26.9;17.1;38.1
38154;Entraigues;27.1;31.9;18.6;22.3
38155;Entre-deux-Guiers;34.7;25.9;16.2;23.2
38156;Les Éparres;29.9;32.7;15.7;21.8
38157;Estrablin;27.7;29.8;17.3;25.3
38158;Eybens;23;21.5;15.7;39.7
38159;Eydoche;37.3;20;25.2;17.5
38160;Eyzin-Pinet;21.9;28.8;16.3;33
38161;Faramans;26.6;32.5;16.8;24.1
38162;Faverges-de-la-Tour;24.6;29.6;19.2;26.6
38163;Le Haut-Bréda;19.3;29.9;16.1;34.7
38166;La Flachère;19.5;25.6;13.7;41.2
38167;Flachères;24.3;29.9;18.4;27.5
38169;Fontaine;34.1;23.4;15;27.6
38170;Fontanil-Cornillon;21.8;22.3;16.2;39.7
38171;La Forteresse;31;23.8;20.1;25.1
38172;Four;19.8;25.6;17.8;36.8
38173;Le Freney-d'Oisans;20.3;32.3;19.3;28.1
38174;La Frette;39.8;21.8;21.8;16.7
38175;Froges;32;26.4;15.2;26.3
38176;Frontonas;21.5;23.8;16.1;38.5
38177;La Garde;24.7;19.1;29.2;26.9
38179;Gières;22.3;18.4;16;43.2
38180;Gillonnay;22.2;33.9;16.8;27.1
38181;Goncelin;20.6;26.7;15.9;36.7
38182;Le Grand-Lemps;36;23.4;18.2;22.4
38183;Granieu;21.6;32.3;20.5;25.7
38184;Grenay;21.1;27.4;18.4;33.1
38185;Grenoble;23.3;15;14.4;47.2
38186;Gresse-en-Vercors;19.9;25.6;19.3;35.2
38187;Le Gua;20.9;25.7;19.3;34.2
38188;Herbeys;13.3;13.2;16.9;56.7
38189;Heyrieux;25.4;29.2;18.6;26.9
38190;Hières-sur-Amby;29.6;32.4;19.6;18.4
38191;Huez;21.7;24.2;20.3;33.8
38192;Hurtières;17.4;27.3;14;41.3
38193;L'Isle-d'Abeau;25.8;26.8;18.1;29.2
38194;Izeaux;28.7;29.4;17.1;24.7
38195;Izeron;25;29.9;15.6;29.5
38197;Janneyrias;21.9;34;18.1;26.1
38198;Jarcieu;33.7;28.5;17.8;20.1
38199;Jardin;27.8;23.6;17.9;30.7
38200;Jarrie;22.9;23.9;15.4;37.8
38203;Laffrey;19.7;27.4;21.7;31.2
38204;Lalley;29.5;21.1;22.3;27.1
38205;Lans-en-Vercors;12.5;18.2;18.6;50.8
38206;Laval;13.6;16.3;17.1;52.9
38207;Lavaldens;24.8;24.8;19.7;30.7
38208;Lavars;33.9;20.9;11.3;33.9
38209;Lentiol;18.6;44.1;12.4;24.8
38210;Leyrieu;24.2;28.5;17.8;29.5
38211;Lieudieu;19.7;36.1;20.6;23.5
38212;Livet-et-Gavet;40.2;32.2;16.2;11.4
38213;Longechenal;27.9;27.5;17.8;26.8
38214;Lumbin;17.3;18.9;15.5;48.3
38215;Luzinay;20.7;28.6;15.7;35
38216;Malleval-en-Vercors;12.5;37.5;17.5;32.5
38217;Marcieu;22.6;38.7;19.4;19.4
38218;Marcilloles;33.9;28.3;18.9;18.9
38219;Marcollin;29.7;34.8;18.8;16.7
38221;Marnans;32.7;28.2;12.7;26.4
38222;Massieu;21.3;29.5;19.9;29.3
38223;Maubec;19.5;20.6;15.5;44.5
38224;Mayres-Savel;20.8;32.5;20.8;26
38225;Autrans-Méaudre en Vercors;17.1;26.3;18.8;37.9
38226;Mens;29.5;23.4;16.7;30.4
38228;Merlas;30.4;24.6;16.4;28.6
38229;Meylan;14.9;14;14;57.1
38230;Meyrié;17.7;23.9;15.2;43.2
38231;Meyrieu-les-Étangs;21.8;30.8;17.1;30.3
38232;Meyssiez;29;35;18.4;17.6
38235;Miribel-Lanchâtre;14.4;24.4;19.8;41.4
38236;Miribel-les-Échelles;25;27.5;18.8;28.7
38237;Mizoën;17.8;38.2;17.8;26.1
38238;Moidieu-Détourbe;22.5;30.1;17.1;30.3
38239;Moirans;32.3;22.8;16;28.8
38240;Moissieu-sur-Dolon;30.4;31;18.9;19.8
38241;Monestier-d'Ambel;23.5;29.4;23.5;23.5
38242;Monestier-de-Clermont;21.8;26.8;21.6;29.8
38243;Le Monestier-du-Percy;20.1;24.9;16.9;38.1
38244;Monsteroux-Milieu;23.1;27.9;20.2;28.8
38245;Montagne;29.6;27.7;16;26.7
38246;Montagnieu;24;28.7;19;28.4
38247;Montalieu-Vercieu;32.4;32.7;17.8;17.1
38248;Montaud;18.5;19.5;17.1;44.9
38249;Montbonnot-Saint-Martin;14.9;13.1;14.2;57.9
38250;Montcarra;17.2;31.1;18.2;33.5
38252;Montchaboud;17.1;21.5;13.1;48.2
38253;Les Deux Alpes;20.4;22.3;28.3;29
38254;Monteynard;14.7;30.5;18.9;35.9
38255;Montfalcon;29.1;29.1;15.5;26.2
38256;Montferrat;27.3;27.9;16.8;28
38257;Montrevel;21.5;34.6;23.9;20
38258;Mont-Saint-Martin;18.8;11.6;13;56.5
38259;Montseveroux;22.1;29.8;21.1;27
38260;Moras;20.5;30.8;18.4;30.3
38261;Morestel;32.7;30.8;15.7;20.8
38263;Morette;24.2;26.4;19.1;30.3
38264;La Morte;26.2;29.5;13.1;31.1
38265;La Motte-d'Aveillans;24.9;32.5;18.4;24.1
38266;La Motte-Saint-Martin;23.3;28.2;17.2;31.3
38267;Mottier;32.8;30.4;17.2;19.7
38268;Le Moutaret;37.2;15.8;30.6;16.4
38269;La Mure;35.6;30.5;16.5;17.4
38270;La Murette;17.5;22.8;16;43.7
38271;Murianette;23.4;22;14.4;40.2
38272;Murinais;32;22.2;15.8;29.9
38273;Nantes-en-Ratier;20.7;23.2;18.7;37.4
38275;Serre-Nerpol;37.2;26.2;21.8;14.8
38276;Nivolas-Vermelle;27.5;28.1;16.2;28.3
38277;Notre-Dame-de-Commiers;16.3;26.5;21.1;36.1
38278;Notre-Dame-de-l'Osier;30.7;26.9;12.6;29.9
38279;Notre-Dame-de-Mésage;18.5;28.2;19.4;33.9
38280;Notre-Dame-de-Vaulx;23.4;27.3;17.1;32.1
38281;Noyarey;24.1;24.5;15.8;35.7
38282;Optevoz;25.4;30.7;19.1;24.8
38283;Oris-en-Rattier;30.4;21.6;19.6;28.4
38284;Ornacieux-Balbins;19.5;30.3;18.3;31.9
38285;Ornon;12.6;29.4;21;37
38286;Oulles;28.6;42.9;14.3;14.3
38287;Oyeu;24.6;28.4;19.4;27.6
38288;Oytier-Saint-Oblas;21.7;29.7;18.5;30.1
38289;Oz;11.1;24.4;21.7;42.8
38290;Pact;45.4;21.7;22.3;10.7
38291;Pajay;30.5;35.6;16.3;17.6
38292;Villages du Lac de Paladru;22.5;30;17.8;29.6
38294;Panossas;17.4;24.7;18.5;39.4
38295;Parmilieu;21.3;32.3;22.1;24.3
38296;Le Passage;20.6;32.9;16.5;29.9
38297;Arandon-Passins;30.3;33.8;16.3;19.6
38298;Le Péage-de-Roussillon;48.8;24.2;13.1;13.8
38299;Pellafol;37.2;23.9;20.4;18.6
38300;Penol;36.1;32.1;15.9;15.9
38301;Percy;18.7;29.1;12.7;39.6
38303;La Pierre;20.3;28.3;19.4;32
38304;Pierre-Châtel;23.5;28;18.9;29.6
38307;Pisieu;32;33.2;13.6;21.2
38308;Plan;29.1;35.5;17.5;18
38309;Poisat;22;19.4;18.5;40.1
38310;Poliénas;24.3;34.1;18.8;22.8
38311;Pommier-de-Beaurepaire;45;21.9;16.9;16.2
38313;Ponsonnas;17.2;25.6;21.6;35.7
38314;Pontcharra;27.9;25.3;15.8;30.9
38315;Le Pont-de-Beauvoisin;29.3;29.2;18.1;23.5
38316;Pont-de-Chéruy;44.3;22.6;16.2;16.9
38317;Le Pont-de-Claix;34.5;29;17.6;18.9
38318;Pont-Évêque;39.5;26.2;15;19.2
38319;Pont-en-Royans;34;24.4;17;24.5
38320;Porcieu-Amblagnieu;30.9;32.4;17.7;19.1
38321;Prébois;24.4;21.3;27.6;26.8
38322;Presles;23.9;13.4;23.9;38.8
38323;Pressins;22.9;30.8;18.2;28.1
38324;Primarette;26.5;37.2;16.7;19.6
38325;Proveysieux;13.1;21.6;16.1;49.2
38326;Prunières;28.6;30.8;18.5;22.1
38328;Quaix-en-Chartreuse;12.1;16.6;10.1;61.1
38329;Quet-en-Beaumont;30.2;28.3;15.1;26.4
38330;Quincieu;26.9;24.4;20.5;28.2
38331;Réaumont;15.7;26.4;20.2;37.7
38332;Renage;32.6;29.2;15.9;22.3
38333;Rencurel;24.9;29.5;15.8;29.9
38334;Revel;11.8;16.6;12.5;59.2
38335;Revel-Tourdan;27.7;30.5;18.2;23.6
38336;Reventin-Vaugris;25.1;29.8;16.5;28.6
38337;Rives;30.5;26.5;16.5;26.5
38338;La Rivière;20.1;24.3;16;39.6
38339;Roche;22.2;28.6;17.1;32.1
38340;Les Roches-de-Condrieu;29.5;27.5;16.2;26.7
38341;Rochetoirin;23.3;25.8;18.9;32
38342;Roissard;26.3;26.8;12.7;34.3
38343;Romagnieu;26.1;31.5;19;23.3
38344;Roussillon;38.1;27.7;15.8;18.4
38345;Rovon;23;30.4;19.4;27.3
38346;Royas;22.5;30.4;17.4;29.7
38347;Roybon;31.1;30.4;13.3;25.2
38348;Ruy-Montceau;22.5;24.4;15.9;37.2
38349;Sablons;34.5;26;20.2;19.4
38350;Sainte-Agnès;18.3;20.3;14.1;47.4
38351;Saint-Agnin-sur-Bion;22.3;27.3;16.6;33.8
38352;Saint-Alban-de-Roche;21;23.3;17.9;37.8
38353;Saint-Alban-du-Rhône;36.4;25.3;21.8;16.6
38354;Saint-Albin-de-Vaulserre;41.3;25.9;17.1;15.7
38355;Saint-Andéol;25.7;30.7;19.8;23.8
38356;Saint-André-en-Royans;39;17.9;19.5;23.5
38357;Saint-André-le-Gaz;32.2;29.4;15.8;22.5
38358;Sainte-Anne-sur-Gervonde;41.6;20.3;24.4;13.7
38359;Saint Antoine l'Abbaye;25.2;25.3;19.5;30
38360;Saint-Appolinard;26.5;31.1;18.9;23.5
38361;Saint-Arey;28.6;25;19.6;26.8
38362;Saint-Aupre;18.9;24.8;16.2;40
38363;Saint-Barthélemy;35.1;31.3;15.2;18.4
38364;Saint-Barthélemy-de-Séchilienne;45.6;13.6;24.3;16.5
38365;Saint-Baudille-de-la-Tour;21.9;30.4;20.7;26.9
38366;Saint-Baudille-et-Pipet;30.2;21.5;18.5;29.8
38368;Saint-Blaise-du-Buis;29;20.6;18.5;31.9
38369;Sainte-Blandine;22;28.8;18.3;31
38370;Saint-Bonnet-de-Chavagne;28.8;24.1;21.4;25.7
38372;Saint-Bueil;39.8;27.8;14.1;18.3
38373;Saint-Cassien;19.1;26.6;17.9;36.3
38374;Saint-Chef;31.2;25.5;16.8;26.5
38375;Saint-Christophe-en-Oisans;25.5;28.6;22.4;23.5
38376;Saint-Christophe-sur-Guiers;21.1;27;21.7;30.2
38377;Saint-Clair-de-la-Tour;31.5;27.6;16.5;24.5
38378;Saint-Clair-du-Rhône;30.3;30.1;17.3;22.3
38379;Saint-Clair-sur-Galaure;30.1;24.4;20.6;24.9
38380;Saint-Didier-de-Bizonnes;28.8;29.3;20.5;21.5
38381;Saint-Didier-de-la-Tour;25.7;28.9;18.5;27
38382;Saint-Égrève;21.8;19.7;16.7;41.8
38383;Saint-Étienne-de-Crossey;16.3;21.6;17.6;44.5
38384;Saint-Étienne-de-Saint-Geoirs;28.3;28.8;17.5;25.4
38386;Saint-Geoire-en-Valdaine;27.5;30.4;16.3;25.8
38387;Saint-Geoirs;28.6;26.5;19.6;25.2
38388;Saint-Georges-de-Commiers;22.8;27.4;20.4;29.4
38389;Saint-Georges-d'Espéranche;29.4;27.4;18.3;25
38390;Saint-Gervais;23;28.8;22.3;25.9
38391;Saint-Guillaume;28.2;26.9;14.6;30.3
38392;Saint-Hilaire-de-Brens;20.8;24.9;18.9;35.4
38393;Saint-Hilaire-de-la-Côte;23;32;19.1;25.9
38394;Saint-Hilaire-du-Rosier;31.8;29.6;16.2;22.4
38395;Plateau-des-Petites-Roches;12.5;17.5;14.5;55.5
38396;Saint-Honoré;21;32.6;17.8;28.7
38397;Saint-Ismier;12.1;12.8;13;62.2
38398;Saint-Jean-d'Avelanne;31.7;31.3;15;22
38399;Saint-Jean-de-Bournay;30;29.6;17.5;22.9
38400;Saint-Jean-de-Moirans;21;22.3;16.8;39.9
38401;Saint-Jean-de-Soudain;28.1;28.1;16.9;27
38402;Saint-Jean-de-Vaulx;21.5;19.4;19.6;39.4
38403;Saint-Jean-d'Hérans;22.8;27.8;19.5;29.9
38404;Saint-Jean-le-Vieux;25.9;15.7;25.9;32.5
38405;Saint-Joseph-de-Rivière;24.9;26.2;16.2;32.7
38406;Saint-Julien-de-l'Herms;35.2;26.9;20.4;17.6
38407;La Sure en Chartreuse;15.9;22.8;17.4;43.8
38408;Saint-Just-Chaleyssin;21.3;24.4;17.9;36.4
38409;Saint-Just-de-Claix;34.4;31.4;15.5;18.7
38410;Saint-Lattier;26.6;27.4;17.5;28.5
38412;Saint-Laurent-du-Pont;32.4;28.6;16;23
38413;Saint-Laurent-en-Beaumont;29.6;29.3;19.7;21.4
38414;Sainte-Luce;20.7;34.5;17.2;27.6
38415;Saint-Marcel-Bel-Accueil;19.9;22.9;17.2;40
38416;Saint-Marcellin;34.5;25.8;16.6;23.1
38417;Sainte-Marie-d'Alloix;19;23.1;18.4;39.5
38418;Sainte-Marie-du-Mont;26.4;15.7;15.2;42.7
38419;Saint-Martin-de-Clelles;24.3;21.5;19.4;34.7
38420;Saint-Martin-de-Vaulserre;24.9;23.8;21;30.4
38421;Saint-Martin-d'Hères;31.7;19.8;15.6;32.9
38422;Saint-Martin-d'Uriage;15;13.2;14.6;57.2
38423;Saint-Martin-le-Vinoux;23.8;21.4;15.4;39.4
38424;Saint-Maurice-en-Trièves;37;30.3;16.3;16.3
38425;Saint-Maurice-l'Exil;31.6;30.1;17.5;20.8
38426;Saint-Maximin;18;23.8;17.6;40.6
38427;Saint-Michel-de-Saint-Geoirs;27.3;29.2;17.6;25.9
38428;Saint-Michel-en-Beaumont;61.5;30.8;3.8;3.8
38429;Saint-Michel-les-Portes;18.7;19.3;17.2;44.8
38430;Saint-Mury-Monteymond;14.7;29;17.6;38.8
38431;Saint-Nazaire-les-Eymes;11.9;15;14.4;58.7
38432;Saint-Nicolas-de-Macherin;36.9;16.7;21.1;25.3
38433;Saint-Nizier-du-Moucherotte;9.5;13.7;11.1;65.6
38434;Saint-Ondras;22.1;34.2;20.6;23.1
38436;Saint-Paul-de-Varces;15.3;25.2;17;42.5
38437;Saint-Paul-d'Izeaux;24.2;25.6;24.2;26
38438;Saint-Paul-lès-Monestier;17.3;23;17.8;41.9
38439;Crêts en Belledonne;22.5;25.9;19;32.5
38440;Saint-Pierre-de-Bressieux;23.9;30.8;20.2;25.1
38442;Saint-Pierre-de-Chartreuse;18.8;22.3;17.4;41.5
38443;Saint-Pierre-de-Chérennes;38.7;22.6;20.8;17.9
38444;Saint-Pierre-de-Méaroz;37.1;28.9;15.5;18.6
38445;Saint-Pierre-de-Mésage;23;27.2;17.3;32.5
38446;Saint-Pierre-d'Entremont;23;29.3;16.6;31.1
38448;Saint-Prim;26.6;26.9;17.9;28.6
38449;Saint-Quentin-Fallavier;30.2;33.7;14.8;21.3
38450;Saint-Quentin-sur-Isère;21.5;29.6;18.5;30.4
38451;Saint-Romain-de-Jalionas;23.8;32.3;17.4;26.5
38452;Saint-Romain-de-Surieu;27.1;21.9;29.6;21.5
38453;Saint-Romans;25.2;29.9;18.8;26
38454;Saint-Sauveur;34.1;27.6;16.6;21.7
38455;Saint-Savin;24.2;29.5;17.5;28.8
38456;Châtel-en-Trièves;22.4;26.4;18;33.2
38457;Saint-Siméon-de-Bressieux;35;30.2;15.7;19
38458;Saint-Sorlin-de-Morestel;30.6;27;17.7;24.8
38459;Saint-Sorlin-de-Vienne;20.8;33.2;17.4;28.5
38460;Saint-Sulpice-des-Rivoires;25.2;34.6;16;24.2
38462;Saint-Théoffrey;13.6;26.9;21.6;38
38463;Saint-Vérand;26.2;28.3;16.6;28.9
38464;Saint-Victor-de-Cessieu;28.5;33;15.5;22.9
38465;Saint-Victor-de-Morestel;24.6;36.1;20.5;18.9
38466;Saint-Vincent-de-Mercuze;18.8;22.1;13.7;45.4
38467;Salagnon;26.6;27.9;21.7;23.8
38468;Salaise-sur-Sanne;33;30.1;17.9;19.1
38469;La Salette-Fallavaux;30.4;26.8;10.7;32.1
38470;La Salle-en-Beaumont;31.5;31.5;16.7;20.3
38471;Le Sappey-en-Chartreuse;9.9;11.2;11.4;67.5
38472;Sarcenas;14.7;16.7;16.7;52
38473;Sardieu;24.6;34.4;19.9;21.1
38474;Sassenage;19.9;26;17.8;36.3
38475;Satolas-et-Bonce;21.4;29.9;20;28.6
38476;Savas-Mépin;29.3;30.6;16.3;23.8
38478;Séchilienne;24.6;29.8;20;25.5
38479;Porte-des-Bonnevaux;26.2;32.1;18.2;23.5
38480;Septème;29.7;26.8;18.3;25.1
38481;Sérézin-de-la-Tour;21.5;25.1;15.7;37.7
38483;Sermérieu;22.8;32.8;20.3;24.1
38484;Serpaize;31.4;20;24.3;24.3
38485;Seyssinet-Pariset;23.6;22.6;17.4;36.4
38486;Seyssins;18.8;20.2;16.1;44.9
38487;Seyssuel;19.7;23.2;18.4;38.7
38488;Siccieu-Saint-Julien-et-Carisieu;18;28.8;15.5;37.7
38489;Siévoz;33.3;28.3;11.1;27.3
38490;Sillans;24.1;32.9;17;26
38492;Sinard;17.1;22.2;19.4;41.4
38494;Soleymieu;23.6;29.4;18.2;28.8
38495;La Sône;28.4;29.5;14.8;27.3
38496;Sonnay;24.7;32.5;18.6;24.3
38497;Sousville;23.1;33.3;24.8;18.8
38498;Succieu;34.9;19.3;25.8;20
38499;Susville;39.7;30.6;15.1;14.6
38500;Têche;28.3;27.1;17;27.6
38501;Tencin;22.4;22.4;20.2;35
