Insee - Statistiques locales; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Code;Libellé;Population municipale (historique depuis 1876) 2016;Part des familles avec 1 enf. de - de 25 ans 2016;Indice de vieillissement 2016;Densité de population (historique depuis 1876) 2016;Évol. annuelle moy. de la population 2011-2016;Part des pers. âgées de - 15 ans 2016;Part des pers. âgées de - de 25 ans 2016;Part des pers. âgées de 25 à 64 ans 2016;Part des pers. âgées de 65 ans ou + 2016;Part des familles sans enf. de - de 25 ans 2016;Part des familles avec 2 enf. de - de 25 ans 2016;Part des familles avec 3 enf. ou plus de - de 25 ans 2016;Taille moyenne des ménages 2016
70252;Framont;174;32.2;107.9;14.8;-2.6;16.5;26.7;50;23.3;50.8;16.9;0;2.2
70253;Frasne-le-Château;288;12.5;57.5;23;-0.3;21.4;32;51.6;16.4;43.7;31.2;12.5;2.5
70254;Frédéric-Fontaine;260;31.2;50.7;74.7;-0.3;20.4;30.8;55;14.2;37.5;25;6.2;2.5
70255;Fresne-Saint-Mamès;509;3.4;86.1;51.2;-0.2;15.9;29.1;50.3;20.6;69;17.2;10.3;2.2
70256;Fresse;733;23.8;107.4;27;0;18.2;24.9;50.6;24.5;50;16.7;9.5;2.1
70257;Fretigney-et-Velloreille;736;20.9;64.2;33.4;1.4;20.9;31.8;50.6;17.5;44.3;23.2;11.5;2.4
70258;Froideconche;1975;17.5;102.6;123.1;-0.1;16.2;25.6;52.3;22.1;59.8;16.9;5.9;2.2
70259;Froideterre;368;17.4;87.4;130;1.7;17.3;24.6;56.9;18.4;60.7;13.1;8.8;2.3
70260;Frotey-lès-Lure;695;16.3;65.4;96.4;1.3;20.1;28.7;54.3;17;53.5;20.9;9.3;2.4
70261;Frotey-lès-Vesoul;1435;17.2;93.3;188.1;0.8;17.3;29.6;48.1;22.3;63.4;11.4;8;2.3
70262;Genevreuille;169;20;76.2;26.3;-0.9;20;28.5;52.1;19.4;40;20;20;2.4
70263;Genevrey;246;26.7;73.1;20.6;0.9;18.3;24;60.6;15.4;53.3;20;0;2.4
70264;Georfans;60;33.3;200;20.1;-0.7;13.3;20;43.3;36.7;66.7;0;0;2.1
70265;Germigney;166;9.1;92.7;11;-1.5;14.2;27.2;50.3;22.5;63.6;18.2;9.1;2.4
70267;Gevigney-et-Mercey;476;26.9;104.9;24.5;0.6;17;27.4;50.2;22.4;50;15.4;7.7;2.2
70268;Gézier-et-Fontenelay;207;30.8;51.7;17.1;2.3;24.4;31.3;53.7;14.9;46.2;7.7;15.4;2.5
70269;Girefontaine;38;0;90;10.7;-4.2;23.1;28.2;48.7;23.1;100;0;0;2.3
70271;Gouhenans;395;16;108.1;46.7;-1.8;16.9;24.9;52;23.1;56.3;19.8;7.8;2.3
70272;Gourgeon;225;8.3;135.7;16.4;-1.4;9.9;23.9;53.5;22.6;75;16.7;0;2.1
70273;Grammont;64;50;89.5;10.8;-1.8;25.8;33.3;40.9;25.8;25;25;0;2.4
70274;Grandecourt;44;33.3;42.9;13;4.1;20.8;31.2;56.2;12.5;33.3;33.3;0;2.8
70275;Grandvelle-et-le-Perrenot;368;12.5;42.6;35.2;1.5;23.1;33.2;53.5;13.3;45.8;37.5;4.2;2.8
70276;Granges-la-Ville;189;0;97.8;72.4;-1.4;18;28;48.7;23.3;60;30;10;2.4
70277;Granges-le-Bourg;380;24;94;36.7;0.2;17.6;25.8;53.7;20.5;48;24;4;2.2
70278;Grattery;213;21.4;98;34.4;1.4;18.3;24.4;52.6;23;50;21.4;7.1;2.4
70279;Gray;5482;24.4;119.5;270.6;-1.4;14.7;28.9;44.3;26.8;50.8;13.2;11.7;2
70280;Gray-la-Ville;962;15.9;171.2;242.3;-0.4;13.7;22;46.3;31.7;61.9;15.9;6.3;2.1
70282;Gy;1076;16.9;109.8;43.7;0.4;17.4;27.8;45.9;26.3;55.9;20.3;6.8;2.2
70283;Haut-du-Them-Château-Lambert;435;14.3;183.7;17.3;-0.3;10.6;18.8;55.1;26.1;68.4;13.8;3.4;2
70284;Hautevelle;264;21.4;78.9;33.9;0.7;22;31.4;45.8;22.7;35.7;28.6;14.3;2.5
70285;Héricourt;10646;23.9;92.5;506;-0.1;16.8;27.5;51.6;20.9;51;16.2;8.9;2.1
70286;Hugier;126;28.6;27.3;17.8;-2.2;26.2;38.1;52.4;9.5;14.3;28.6;28.6;2.5
70287;Hurecourt;41;0;240;8.3;-6;9.5;14.3;57.1;28.6;100;0;0;1.9
70288;Hyet;123;14.3;71.4;19;4.2;20.8;25;58.3;16.7;71.4;0;14.3;2.4
70289;Igny;192;18.2;83.1;19.1;-0.3;24;29.8;46.6;23.6;36.4;36.4;9.1;2.4
70290;Jasney;248;21.4;81.5;19;-0.3;18;29.5;48.8;21.7;42.9;21.4;14.3;2.5
70291;Jonvelle;126;16.7;272.2;10.2;-2.1;7.1;19;42.1;38.9;50;33.3;0;1.9
70292;Jussey;1645;16.3;146.2;49;-1.3;16.1;25.1;44.7;30.2;57.5;16.8;9.5;2
70293;Lambrey;86;33.3;61.5;14.1;-0.7;25;31.8;50;18.2;33.3;33.3;0;2.5
70294;Lantenot;352;18.2;43.5;42.6;-1;19.2;31.3;57.5;11.3;50;22.7;9.1;2.4
70295;La Lanterne-et-les-Armonts;210;23.1;85.5;21.2;2;19.1;26.5;51.6;21.9;53.8;7.7;15.4;2.3
70296;Larians-et-Munans;252;35.3;60.5;100.8;1.8;23.9;33.6;49.3;17.2;41.2;17.6;5.9;2.3
70297;Larret;58;0;100;10.4;1.1;15.8;26.3;49.1;24.6;75;0;25;2.3
70298;Lavigney;123;50;103.1;12.4;-0.2;18.3;28.6;45.2;26.2;16.7;16.7;16.7;2.2
70299;Lavoncourt;314;11.1;142.6;56.6;-1.6;17.8;24.2;44.9;30.9;61.1;22.2;5.6;2
70301;Lieffrans;59;25;25;13.5;-1.3;18.3;30;63.3;6.7;50;25;0;2.5
70302;Lieucourt;79;25;36;16.5;0.5;22.1;39;49.4;11.7;25;25;25;2.9
70303;Liévans;144;22.2;30.2;34.6;1.1;23.5;36.6;52.9;10.5;33.3;33.3;11.1;2.6
70304;Linexert;131;25;126.7;65.8;-0.5;18;26.6;43.8;29.7;50;25;0;2.2
70305;Loeuilley;107;20;96.4;18.9;-1.6;21.2;31.7;42.3;26;60;20;0;2.3
70306;Lomont;442;18.5;108.6;38.9;2.9;18;23.1;54.6;22.4;59.1;18.7;3.8;2.2
70307;Longevelle;128;14.3;82.8;31.2;1.6;19.7;27;53.3;19.7;57.1;14.3;14.3;2.3
70308;La Longine;227;0;164.4;18.3;-1.1;14.1;22;45.4;32.6;76.9;15.4;7.7;2.1
70309;Loulans-Verchamp;455;7.4;66.9;55.8;-1.4;22.3;33;48.1;18.9;56.8;21.7;14.1;2.4
70310;Lure;8247;21.1;92.5;339.2;-0.4;17.7;29.2;49;21.8;48.5;20.1;10.3;2
70311;Luxeuil-les-Bains;6726;22.6;110.5;308.4;-1.1;15.8;27.4;48.1;24.5;52.1;16.6;8.6;1.9
70312;Luze;708;17.7;88.7;66.2;-0.9;17.6;26.5;52.7;20.9;54.4;21.7;6.3;2.4
70313;Lyoffans;380;18.2;74.7;84.6;-1.2;18.2;28.2;53.9;17.9;45.5;27.3;9.1;2.2
70314;Magnivray;169;22.2;70.8;35.5;-0.4;22.9;31.9;47.6;20.5;44.4;11.1;22.2;2.6
70315;Magnoncourt;424;17.9;124.4;63.6;-0.4;14.1;23.5;51.7;24.8;64.3;14.3;3.6;2.3
70316;Le Magnoray;92;28.6;40.9;25.9;-1.7;15.2;28.3;62;9.8;42.9;14.3;14.3;2.4
70317;Les Magny;139;10;93.5;12.1;1.2;17.9;23.6;55.7;20.7;90;0;0;2.4
70318;Magny-Danigon;442;23.1;54.6;58.8;-0.8;21.7;31;54.3;14.7;42.3;15.4;19.2;2.4
70319;Magny-Jobert;109;33.3;32.4;29.6;1.3;25.2;33.6;56.1;10.3;33.3;16.7;16.7;2.6
70320;Magny-lès-Jussey;104;14.3;135;11.2;-2.5;12.4;24.8;49.5;25.7;57.1;14.3;14.3;2.2
70321;Magny-Vernois;1348;23.3;86.3;211.3;0.2;18.2;27.3;52.5;20.2;57;14;5.8;2.3
70322;Mailleroncourt-Charette;274;11.1;144.4;25.8;-2.1;13.7;20.8;51.8;27.5;66.7;16.7;5.6;2.1
70323;Mailleroncourt-Saint-Pancras;191;16.7;107.1;12.8;-1.4;16.5;22.7;54.1;23.2;58.3;16.7;8.3;2.1
70324;Mailley-et-Chazelot;649;9.8;79.3;25.9;1;18.5;27.9;53.8;18.3;65.9;17.1;7.3;2.3
70325;Maizières;351;9.5;51;30.1;2.8;21.7;34.8;50.1;15.1;52.4;23.8;14.3;2.5
70326;La Malachère;306;22.2;42.1;56;1.8;23.8;33.6;53.4;13;38.9;22.2;16.7;2.6
70327;Malans;132;14.3;180;19.6;-0.3;12.9;21.2;44.7;34.1;57.1;28.6;0;2.1
70328;Malbouhans;347;35;111.8;44.5;-1.6;14.9;24.5;52.8;22.7;50;15;0;2.2
70329;Malvillers;63;0;244.4;8.9;-2.6;7.9;15.9;49.2;34.9;75;25;0;1.8
70330;Mandrevillars;242;20;48.5;79.9;1.8;23.9;29.9;56.4;13.7;46.7;20;13.3;2.5
70331;Mantoche;451;25.9;151.9;27.2;-1;14.2;20.2;53.9;25.9;59.3;11.1;3.7;2
70332;Marast;51;50;91.7;16.7;4;16.4;25.5;54.5;20;50;0;0;2.6
70334;Marnay;1485;11.5;87.9;143.2;1.4;18.3;29.3;49.8;21;57.7;21.7;9.1;2.2
70335;Maussans;67;0;100;17.1;-0.3;14.9;26.9;50.7;22.4;60;40;0;2.6
70336;Mélecey;149;33.3;152.2;44.5;-1.4;13.7;18;56.8;25.2;55.6;11.1;0;2
70337;Melin;56;0;130.8;9.8;-1.4;22;25.4;45.8;28.8;66.7;33.3;0;1.8
70338;Melincourt;238;8.3;98.2;15.9;-0.5;17.6;26.9;50.4;22.7;58.3;33.3;0;2.3
70339;Mélisey;1680;19.8;135.2;81.3;0.1;14.1;23.3;50.6;26.1;59.4;12.9;7.9;2
70340;Membrey;213;23.4;78.3;19.3;-0.6;14.5;30.6;47.1;22.2;60.9;15.6;0;2.1
70341;Menoux;304;18.2;60;20.7;1;20.5;29.2;55.2;15.6;54.5;27.3;0;2.4
70342;Mercey-sur-Saône;134;25;108.6;17.4;-0.4;20.1;28.4;43.3;28.4;50;0;25;2.2
70343;Mersuay;291;31.6;98.3;24.8;1;18.1;25.8;55;19.1;52.6;10.5;5.3;2.3
70344;Meurcourt;325;19;60.2;27.3;0.9;20.9;31.3;52.8;15.8;57.1;14.3;9.5;2.4
70347;Mignavillers;338;18.2;88.2;44.5;-1.5;14.6;22.6;60.5;16.9;69;4.4;8.5;2.3
70348;Moffans-et-Vacheresse;627;20.7;90.5;44.5;0;17;27.6;51.8;20.6;59.5;15.5;4.3;2.4
70349;Moimay;235;21.4;60.9;37.8;1.1;22.7;33.4;48.1;18.5;57.1;14.3;7.1;2.3
70350;Molay;68;0;100;8.9;-1.7;16.4;26.9;49.3;23.9;66.7;33.3;0;2.2
70351;Mollans;237;0;97.9;17.6;-0.7;18.7;25.2;54.3;20.4;53.8;38.5;7.7;2.2
70352;La Montagne;38;0;60;3;-1;19.4;27.8;55.6;16.7;50;50;0;2.6
70353;Montagney;519;23;112.1;56.4;-0.1;20.4;28.1;44.1;27.8;41.9;27.2;7.9;2.5
70355;Montarlot-lès-Rioz;284;25;28.7;29.4;-0.5;26.5;35.7;54.8;9.5;43.7;18.8;12.5;2.8
70356;Montboillon;263;25;48.7;31.2;0;23.4;33.5;52.5;14;37.5;25;12.5;2.5
70357;Montbozon;597;25.3;60.3;69.2;1.6;22.2;34.4;46.9;18.7;48.9;16;9.7;2.3
70358;Montcey;278;17.6;52.8;34.2;4.4;20.1;30.1;55.8;14.1;52.9;23.5;5.9;2.5
70359;Montcourt;55;50;136.4;11.2;-3;9.1;25.5;47.3;27.3;50;0;0;2.3
70360;Montdoré;72;0;236.4;9.5;2.4;13.9;16.7;47.2;36.1;60;20;20;2.1
70361;Montessaux;164;22.2;79.1;53.8;-0.8;21;27.8;51.2;21;55.6;11.1;11.1;2.4
70362;Montigny-lès-Cherlieu;157;25;151.5;7.5;-3.8;18.5;23.6;44.6;31.8;62.5;12.5;0;2.2
70363;Montigny-lès-Vesoul;667;29.3;68;103.1;0.2;20.3;29.2;53.3;17.5;44.6;21.5;4.6;2.4
70364;Montjustin-et-Velotte;123;0;69.7;16.3;-0.8;25.2;30.3;50.4;19.3;71.4;28.6;0;2.2
70366;Villers-Chemin-et-Mont-lès-Étrelles;122;0;73.5;16.7;-0.8;21.1;30.1;49.6;20.3;42.9;42.9;14.3;2.2
70367;Mont-le-Vernois;165;22.2;61;21.3;0.6;21.3;27.4;57.3;15.2;55.6;11.1;11.1;2.5
70368;Montot;135;25;125;13.5;0.6;15.2;30.3;43.2;26.5;62.5;12.5;0;2.4
70369;Mont-Saint-Léger;53;0;133.3;10.8;-3.4;18.9;22.6;47.2;30.2;66.7;33.3;0;2
70371;Montureux-et-Prantigny;209;33.3;94.2;17.2;0.6;18.8;33.2;43.3;23.6;33.3;16.7;16.7;2.4
70372;Montureux-lès-Baulay;154;11.1;144.8;24.3;-1.3;16;23.7;49.4;26.9;66.7;22.2;0;2.1
70373;La Roche-Morey;274;12.5;157.2;9.3;0.2;16.8;24.5;42.6;32.9;61.3;12.8;13.3;2.1
70374;Motey-Besuche;108;16.7;77.3;17.4;-0.7;15.3;26.5;56.1;17.3;66.7;16.7;0;2
70376;Nantilly;488;18.9;76.2;48.8;-1.7;17.2;27.3;55.1;17.6;52.7;23.1;5.3;2.4
70378;Navenne;1670;16.1;116.8;427.1;-0.8;16.5;24.5;51;24.5;57.4;18.1;8.4;2.1
70380;Neurey-en-Vaux;176;11.1;79.1;33.4;1.3;17.6;25.6;55.1;19.3;44.4;33.3;11.1;2.3
70381;Neurey-lès-la-Demie;331;36.6;437.1;34.1;-0.8;8;14.1;35.8;50.1;37.7;17.4;8.3;2.2
70383;Neuvelle-lès-Cromary;387;20.8;40.2;61.5;2.4;23;34.6;52.7;12.7;45.8;25;8.3;2.7
70384;Neuvelle-lès-la-Charité;224;20;84.9;17;0;18.6;28.8;48.7;22.6;46.7;26.7;6.7;2.3
70385;La Neuvelle-lès-Lure;333;10.5;87.4;68.2;-0.2;19.2;30.3;46.8;22.8;57.9;21.1;10.5;2.4
70386;La Neuvelle-lès-Scey;185;33.3;56.1;28.6;1.5;23.8;36.5;45.9;17.7;22.2;22.2;22.2;2.5
70387;Noidans-le-Ferroux;700;14.3;53.2;50;2.6;22.9;30.8;54.4;14.8;55.9;24.6;5.2;2.4
70388;Noidans-lès-Vesoul;1999;22.9;102.1;231.4;-0.6;15.9;26.1;51.5;22.4;52.5;16.9;7.6;2.1
70389;Noiron;57;33.3;75;10.2;-0.3;15.8;24.6;59.6;15.8;66.7;0;0;2.3
70390;Noroy-le-Bourg;490;18.7;83.6;15.4;0.5;20.9;28.4;50.3;21.3;53.1;21.9;6.2;2.3
70392;Oigney;48;0;155.6;6;-1.2;23.5;29.4;29.4;41.2;50;0;50;2.1
70393;Oiselay-et-Grachaux;423;28;69.7;18.4;1.2;23.4;27.7;54.4;18;44;20;8;2.5
70394;Onay;59;50;154.5;8.8;-3.9;13.6;22;49.2;28.8;50;0;0;2.5
70395;Oppenans;56;0;216.7;15.7;-0.7;7.5;15.1;60.4;24.5;100;0;0;2
70396;Oricourt;38;50;200;10.4;1.1;7.9;18.4;44.7;36.8;50;0;0;2.1
70397;Ormenans;75;50;123.5;20.8;3.2;17.5;23.8;50;26.2;25;25;0;2.3
70398;Ormoiche;66;25;100;11.5;-0.9;11.9;23.9;58.2;17.9;75;0;0;2.2
70399;Ormoy;219;0;147.7;11.2;-0.5;15.6;22.3;48.7;29;75;25;0;2
70400;Ouge;104;16.7;178.9;7.7;-3.3;14;18.7;49.5;31.8;50;16.7;16.7;2.1
70401;Ovanches;132;28.6;100;19.7;0.9;17.4;28.8;47.7;23.5;57.1;14.3;0;2.3
70402;Oyrières;386;12.5;95;27.5;-1.9;17.3;26.5;51;22.5;63.7;16.2;7.6;2.3
70403;Palante;236;28.6;47.3;68.2;3.6;23.2;29.6;57.7;12.7;42.9;28.6;0;2.6
70404;Passavant-la-Rochère;612;13.2;119.9;20.5;-1.7;15;24.4;50.5;25.1;63.3;15.7;7.8;2.1
70405;Pennesières;189;27.3;54.5;20.8;1.7;24.4;32.1;52.3;15.5;45.5;18.2;9.1;2.3
70406;Percey-le-Grand;88;40;270;6.3;-1.1;10.3;17.9;47.4;34.6;60;0;0;1.8
70407;Perrouse;265;35.3;78.1;60.4;2.3;17.2;29.9;51;19.2;47.1;11.8;5.9;2.4
70408;Pesmes;1092;14.5;147.8;58.6;-0.4;14.3;23.8;45.3;30.9;62.9;16.1;6.5;2
70409;Pierrecourt;109;28.6;120.8;7;-0.9;15;23;51.3;25.7;42.9;14.3;14.3;2.1
70410;Pin;690;10.5;55.3;49.1;0.1;21.9;32.2;51.9;15.9;47.4;34.2;7.9;2.6
70411;La Pisseure;36;100;58.3;15.7;-5.2;27.8;36.1;44.4;19.4;0;0;0;2.8
70412;Plainemont;70;20;47.4;21.2;2.1;26.5;29.4;57.4;13.2;60;0;20;2.7
70413;Plancher-Bas;1962;20.5;58.6;67.4;0.1;20.7;29.5;54.7;15.8;47.4;22.9;9.2;2.4
70414;Plancher-les-Mines;991;13;88.9;38.7;-1.4;18.2;28.4;49.8;21.8;55.6;20.4;11.1;2.1
70415;Polaincourt-et-Clairefontaine;734;20;180.7;34.3;-1.8;11.2;19.6;54.6;25.8;63.1;11.3;5.6;2
70416;Pomoy;210;27.3;55.9;28;1.6;22.4;31;53.3;15.7;36.4;18.2;18.2;2.3
70417;Pontcey;301;11.1;46.2;51.3;1.3;19;28.5;60.2;11.3;60.8;22.4;5.7;2.4
70418;La Romaine;510;14.2;62.4;24;1;25.5;34.1;47.7;18.2;50;14.2;21.7;2.5
70419;Pont-du-Bois;109;28.6;126.3;13.4;-0.7;9.2;19.3;58.7;22;57.1;14.3;0;2.2
70420;Pont-sur-l'Ognon;69;33.3;61.9;16.6;3.9;29;33.9;45.2;21;33.3;0;33.3;2.8
70421;Port-sur-Saône;2999;21.7;83;122;0;17.5;28.4;51.6;19.9;53.9;18.3;6.1;2.1
70422;Poyans;143;10;75;11.8;0.4;21.2;28.1;51.4;20.5;60;20;10;2.3
70423;Preigney;108;0;194.7;8.9;-1.8;15.6;17.4;48.6;33.9;83.3;16.7;0;2.1
70425;La Proiselière-et-Langle;145;22.2;70;20.5;-3.2;18.9;31.1;50;18.9;44.4;11.1;22.2;2.5
70426;Provenchère;264;18.8;71.4;45.4;-1.5;18.4;27.1;55.3;17.6;56.2;12.5;12.5;2.3
70427;Purgerot;345;4.5;115.5;24.5;-1.2;14.1;24.5;51.4;24.1;60.4;26.6;8.4;2.1
70428;Pusey;1490;22.5;71.2;182.2;-0.7;17.8;30.4;51.2;18.5;52.8;14.6;10.1;2.4
70429;Pusy-et-Épenoux;551;14.6;71.1;54.7;0.2;19.7;26.8;55.6;17.6;56.3;20.4;8.7;2.4
70430;La Quarte;64;50;130.8;20.1;-0.3;14.1;25;48.4;26.6;25;0;25;2.3
70431;Quenoche;250;7.1;39.5;25.7;2.7;26.5;35.3;51.8;12.9;42.9;35.7;14.3;2.6
70432;Quers;356;20;76.9;35.9;-0.1;18.6;28.4;53.6;18;50;25;5;2.3
70433;Quincey;1397;25.6;95.4;110.6;1.2;19.1;27;50.1;22.9;53.3;14.4;6.7;2.4
70435;Raddon-et-Chapendu;867;19.2;98.5;69.4;-1.7;18.5;24.8;52.9;22.3;55.8;19.2;5.8;2.2
70436;Raincourt;124;28.6;59.5;15;-0.6;17.9;30.9;51.2;17.9;42.9;14.3;14.3;2.5
70437;Ranzevelle;18;0;200;7.6;-4.8;11.1;16.7;61.1;22.2;100;0;0;1.8
70438;Ray-sur-Saône;208;25;114.8;26.4;-0.4;18.6;28.6;41.9;29.5;50;8.3;16.7;2.3
70439;Raze;348;19;67;34.7;0.5;22.1;28.7;53.2;18.1;47.6;23.8;9.5;2.5
70440;Recologne;31;0;1100;27;-5.9;0;12.1;54.5;33.3;100;0;0;1.6
70441;Recologne-lès-Rioz;249;20;28.2;24.5;2;26.9;34.5;56.6;8.8;40;26.7;13.3;2.5
70442;Renaucourt;104;14.3;140;16.9;-0.6;15.4;21.2;51.9;26.9;71.4;14.3;0;2.1
70443;La Grande-Résie;83;0;87;17.4;0;20.5;30.7;46.6;22.7;50;25;25;2.4
70444;La Résie-Saint-Martin;155;11.1;59.6;47.4;-1.2;25;32.9;48.7;18.4;44.4;33.3;11.1;2.5
70445;Rignovelle;110;28.6;69.6;25.2;2.8;14.7;25.7;59.6;14.7;57.1;0;14.3;2.3
70446;Rigny;590;20.5;166.5;46.4;-0.6;14;21.6;49.4;29;60.5;14.5;4.5;2
70447;Rioz;2236;25.8;36.8;130;3;25.2;35.7;52.7;11.5;35.7;29.7;8.7;2.5
70448;Roche-et-Raucourt;165;10;95.7;12.3;2.1;19.3;29.2;43.5;27.3;60;10;20;2.3
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;68;25;199.6;7.3;-1.9;9.1;22.7;53.1;24.2;50;25;0;2
70450;La Rochelle;39;50;250;9.2;2.8;14.3;14.3;50;35.7;50;0;0;2.1
70451;Ronchamp;2767;21.2;88.4;117.5;-1.2;19.4;28.9;48.9;22.1;50.6;16.9;11.2;2.3
70452;Rosey;274;11.8;57.3;18.7;0.8;23.3;30;54.1;15.9;58.8;17.6;11.8;2.5
70453;La Rosière;80;16.7;160;8.9;-0.2;12.5;21.2;48.8;30;83.3;0;0;2.2
70454;Rosières-sur-Mance;50;0;800;9.6;-7.5;6;6;46;48;75;25;0;2
70455;Roye;1570;22.6;64.8;151.4;2.8;20.5;30.3;52.3;17.3;47.7;18.9;10.9;2.3
70456;Ruhans;158;20;41.2;31.9;0.9;21.7;39.1;47.8;13;40;30;10;2.6
70457;Rupt-sur-Saône;113;14.3;257.1;11;-1;9.5;13.8;55.2;31;71.4;14.3;0;1.9
70459;Saint-Barthélemy;1113;21.2;81.2;82.7;-0.6;17.7;28;51.8;20.1;54.5;18.2;6.1;2.4
70460;Saint-Bresson;438;12.5;128.3;16.5;-1.2;16;25.6;47.5;26.9;58.3;20.8;8.3;2.2
70461;Saint-Broing;115;25;205.6;11.3;-1.3;12.1;18.1;50;31.9;75;0;0;2.1
70462;Saint-Ferjeux;78;0;61.9;44.1;-0.8;22.1;32.5;50.6;16.9;50;25;25;2.4
70463;Saint-Gand;135;28.6;42.6;8.5;0;28.5;38;47.4;14.6;28.6;28.6;14.3;2.6
70464;Saint-Germain;1340;21.8;99.3;94.9;0.4;18.1;26;51.6;22.4;57.5;16.1;4.6;2.2
70466;Saint-Loup-Nantouard;115;14.3;107.1;15.1;1.1;19.7;24.6;50.8;24.6;57.1;28.6;0;2.3
70467;Saint-Loup-sur-Semouse;3249;20.1;123.4;196.4;-0.6;18.3;26.2;46;27.9;55.2;10.9;13.8;2.2
70468;Saint-Marcel;95;0;168.8;13.4;-3.2;11;20.9;49.5;29.7;83.3;16.7;0;2.3
70469;Sainte-Marie-en-Chanois;213;8.3;135;44.5;-0.5;15.5;20.7;54;25.4;75;0;16.7;2.1
70470;Sainte-Marie-en-Chaux;165;25;66.7;67.9;-0.7;18.6;31.1;51.6;17.4;37.5;25;12.5;2.6
70471;Sainte-Reine;33;50;116.7;5.3;-1.2;9.1;27.3;51.5;21.2;0;0;50;2.8
70472;Saint-Rémy-en-Comté;570;26.7;347.1;62.8;-1.7;7.5;11.4;58.4;30.2;59.8;13.5;0;2
70473;Saint-Sauveur;1922;20.9;105.4;159.9;-1.6;13.6;27.3;52.4;20.4;57.5;14.8;6.8;2.1
70474;Saint-Sulpice;133;33.3;90.6;37.7;-1.6;20.7;24.4;54.1;21.5;55.6;11.1;0;2.6
70476;Saponcourt;63;0;188.9;12.9;0;7.9;15.9;57.1;27;100;0;0;2.1
70477;Saulnot;739;22.9;83.8;27.6;-1.9;18.2;27.5;52.5;20;59.7;10;7.4;2.4
70478;Saulx;908;28.6;100.4;60.1;0.7;18.1;28;47.9;24.1;46.9;18.4;6.1;2.3
70479;Sauvigney-lès-Gray;105;16.7;125;10.1;-1.1;12;23;52;25;66.7;16.7;0;2.2
70480;Sauvigney-lès-Pesmes;145;12.5;81.8;22.8;-3.4;21.4;27.6;53.8;18.6;62.5;12.5;12.5;2.1
70481;Savoyeux;219;0;94.3;35.7;-0.6;18.4;24.9;52.1;23;71.4;28.6;0;2.2
70482;Scey-sur-Saône-et-Saint-Albin;1550;20.4;133.6;54.9;-1.2;15.1;24;48.7;27.3;57;16.1;6.5;2.1
70483;Scye;134;25;93.7;22.9;3.5;22.2;25.2;52.6;22.2;50;25;0;2.2
70484;Secenans;179;20;72.9;62.2;2;22.9;29.7;50.3;20;50;10;20;2.4
70485;Selles;213;15.4;232.3;14.8;-2.1;10.3;17.2;47.5;35.3;69.2;15.4;0;1.9
70486;Semmadon;121;0;130.4;11.2;-1.6;15.2;24.1;49.1;26.8;60;20;20;2.3
70487;Senargent-Mignafans;297;26.3;121.7;27.6;1.3;14.5;23.7;52.4;23.9;54;15;4.7;2.2
70488;Senoncourt;206;16.7;114.3;18.3;-1.3;16.8;24;51.5;24.5;58.3;25;0;2.3
70489;Servance-Miellin;828;28;286.2;15.7;-1.8;9.1;16.5;46;37.5;60;10;2;1.9
70490;Servigney;124;16.7;54.5;21.5;3.4;25.9;29.2;55.8;15;50;16.7;16.7;2.5
70491;Seveux-Motey;482;20.7;90.1;24.2;-0.6;18.8;28.3;50.7;21;48.6;13.7;17;2.2
70492;Soing-Cubry-Charentenay;557;18.7;101.4;19.5;2.7;20;29.3;45.6;25.1;50;21.9;9.4;2.3
70493;Sorans-lès-Breurey;436;14.8;55.5;30.3;0.8;21.1;34;49.9;16.1;48.1;22.2;14.8;2.7
70494;Sornay;333;5.3;55.9;52.9;1.6;26.4;33.6;49.2;17.1;42.1;42.1;10.5;2.5
70496;Tartécourt;29;50;N/A;12.7;-4.8;0;7.4;51.9;40.7;50;0;0;1.8
70498;Ternuay-Melay-et-Saint-Hilaire;505;10.7;138.7;19.6;-0.6;13.6;23;49.5;27.5;64.3;17.9;7.1;2.2
70499;Theuley;108;16.7;91.3;14.4;-0.5;19.8;28.3;51.9;19.8;50;16.7;16.7;2.3
70500;Thieffrans;175;27.3;100;18.7;-0.5;16.4;24.3;57.1;18.6;54.5;9.1;9.1;2.2
70501;Thiénans;94;33.3;62.9;22.9;1.6;31.9;37.2;39.4;23.4;33.3;33.3;0;2.7
70502;Tincey-et-Pontrebeau;85;0;250;12.2;0.2;10.6;21.2;43.5;35.3;85.7;14.3;0;2.2
70503;Traitiéfontaine;162;22.2;61.7;27.4;0.8;20.9;31.9;50.3;17.8;44.4;22.2;11.1;2.4
70504;Traves;359;12.5;94.7;29.2;0.2;15.5;23.8;56.4;19.9;62.5;20.8;4.2;2.2
70505;Le Tremblois;183;0;41.7;33.3;-0.9;24.2;35.5;51.1;13.4;63.6;27.3;9.1;2.7
70506;Trémoins;381;13;66.7;94.5;1;25.6;31.3;49;19.7;43.5;30.4;13;2.5
70507;Trésilley;223;0;53.8;20.1;0.9;22.7;31.9;52.8;15.3;60;26.7;13.3;2.5
70509;Tromarey;95;40;46.4;15.5;-2.7;21.9;29.2;57.3;13.5;40;20;0;2.3
70510;Vadans;136;0;75;10.5;-0.3;20.9;31.3;48.5;20.1;42.9;42.9;14.3;2.2
